data;
param m := 20;
param n := 200;
param c :=
    10 194 63
    10 195 48
    10 196 42
    10 197 67
    10 198 13
    10 199 47
    10 200 94
    11 1 36
    11 2 86
    11 3 64
    11 4 78
    11 5 35
    11 6 83
    11 7 79
    11 8 106
    11 9 74
    11 10 90
    11 11 25
    11 12 14
    11 13 26
    11 14 73
    11 15 53
    11 16 50
    11 17 38
    11 18 88
    11 19 86
    11 20 35
    11 21 107
    11 22 49
    11 23 88
    11 24 11
    11 25 91
    11 26 28
    11 27 106
    11 28 6
    11 29 37
    11 30 53
    11 31 26
    11 32 113
    11 33 65
    11 34 43
    11 35 31
    11 36 67
    11 37 49
    11 38 5
    11 39 60
    11 40 64
    11 41 35
    11 42 78
    11 43 17
    11 44 49
    11 45 101
    11 46 97
    11 47 66
    11 48 52
    11 49 45
    11 50 8
    11 51 44
    11 52 56
    11 53 18
    11 54 45
    11 55 66
    11 56 85
    11 57 24
    11 58 40
    11 59 66
    11 60 57
    11 61 80
    11 62 29
    11 63 106
    11 64 84
    11 65 98
    11 66 68
    11 67 87
    11 68 55
    11 69 94
    11 70 89
    11 71 94
    11 72 28
    11 73 37
    11 74 62
    11 75 72
    11 76 42
    11 77 50
    11 78 50
    11 79 62
    11 80 23
    11 81 10
    11 82 60
    11 83 89
    11 84 36
    11 85 79
    11 86 54
    11 87 102
    11 88 69
    11 89 79
    11 90 93
    11 91 35
    11 92 63
    11 93 7
    11 94 78
    11 95 106
    11 96 90
    11 97 100
    11 98 63
    11 99 51
    11 100 83
    11 101 37
    11 102 43
    11 103 24
    11 104 18
    11 105 54
    11 106 68
    11 107 82
    11 108 89
    11 109 40
    11 110 42
    11 111 87
    11 112 105
    11 113 75
    11 114 53
    11 115 105
    11 116 95
    11 117 33
    11 118 56
    11 119 44
    11 120 67
    11 121 100
    11 122 63
    11 123 88
    11 124 96
    11 125 79
    11 126 73
    11 127 55
    11 128 94
    11 129 52
    11 130 90
    11 131 74
    11 132 49
    11 133 56
    11 134 40
    11 135 104
    11 136 100
    11 137 73
    11 138 23
    11 139 31
    11 140 17
    11 141 87
    11 142 57
    11 143 19
    11 144 103
    11 145 93
    11 146 24
    11 147 91
    11 148 75
    11 149 36
    11 150 17
    11 151 94
    11 152 24
    11 153 34
    11 154 30
    11 155 95
    11 156 29
    11 157 49
    11 158 37
    11 159 42
    11 160 83
    11 161 61
    11 162 91
    11 163 59
    11 164 99
    11 165 7
    11 166 96
    11 167 40
    11 168 79
    11 169 30
    11 170 16
    11 171 13
    11 172 44
    11 173 41
    11 174 69
    11 175 48
    11 176 105
    11 177 94
    11 178 25
    11 179 14
    11 180 63
    11 181 98
    11 182 82
    11 183 23
    11 184 109
    11 185 54
    11 186 36
    11 187 120
    11 188 79
    11 189 83
    11 190 70
    11 191 20
    11 192 107
    11 193 70
    11 194 18
    11 195 81
    11 196 60
    11 197 50
    11 198 107
    11 199 75
    11 200 26
    12 1 58
    12 2 84
    12 3 80
    12 4 86
    12 5 25
    12 6 89
    12 7 78
    12 8 43
    12 9 33
    12 10 38
    12 11 38
    12 12 25
    12 13 58
    12 14 40
    12 15 18
    12 16 11
    12 17 86
    12 18 102
    12 19 58
    12 20 83
    12 21 21
    12 22 56
    12 23 59
    12 24 55
    12 25 38
    12 26 37
    12 27 29
    12 28 83
    12 29 104
    12 30 54
    12 31 36
    12 32 94
    12 33 42
    12 34 19
    12 35 50
    12 36 64
    12 37 35
    12 38 32
    12 39 43
    12 40 67
    12 41 104
    12 42 21
    12 43 35
    12 44 94
    12 45 89
    12 46 23
    12 47 58
    12 48 86
    12 49 93
    12 50 18
    12 51 54
    12 52 85
    12 53 73
    12 54 62
    12 55 101
    12 56 83
    12 57 48
    12 58 61
    12 59 63
    12 60 75
    12 61 39
    12 62 100
    12 63 92
    12 64 36
    12 65 54
    12 66 18
    12 67 99
    12 68 19
    12 69 97
    12 70 40
    12 71 50
    12 72 12
    12 73 50
    12 74 59
    12 75 114
    12 76 101
    12 77 37
    12 78 43
    12 79 55
    12 80 49
    12 81 65
    12 82 72
    12 83 111
    12 84 66
    12 85 105
    12 86 40
    12 87 99
    12 88 107
    12 89 4
    12 90 24
    12 91 116
    12 92 95
    12 93 15
    12 94 90
    12 95 19
    12 96 89
    12 97 46
    12 98 44
    12 99 72
    12 100 37
    12 101 92
    12 102 10
    12 103 61
    12 104 79
    12 105 28
    12 106 77
    12 107 73
    12 108 102
    12 109 60
    12 110 17
    12 111 50
    12 112 38
    12 113 7
    12 114 16
    12 115 80
    12 116 71
    12 117 91
    12 118 78
    12 119 80
    12 120 66
    12 121 38
    12 122 86
    12 123 73
    12 124 98
    12 125 108
    12 126 9
    12 127 86
    12 128 33
    12 129 117
    12 130 38
    12 131 67
    12 132 104
    12 133 111
    12 134 26
    12 135 47
    12 136 84
    12 137 88
    12 138 46
    12 139 43
    12 140 16
    12 141 69
    12 142 25
    12 143 19
    12 144 73
    12 145 56
    12 146 103
    12 147 46
    12 148 53
    12 149 61
    12 150 93
    12 151 103
    12 152 100
    12 153 115
    12 154 63
    12 155 114
    12 156 102
    12 157 65
    12 158 70
    12 159 15
    12 160 30
    12 161 63
    12 162 48
    12 163 77
    12 164 91
    12 165 102
    12 166 53
    12 167 74
    12 168 33
    12 169 71
    12 170 34
    12 171 90
    12 172 2
    12 173 8
    12 174 86
    12 175 71
    12 176 18
    12 177 104
    12 178 10
    12 179 47
    12 180 40
    12 181 117
    12 182 82
    12 183 78
    12 184 34
    12 185 113
    12 186 20
    12 187 46
    12 188 70
    12 189 45
    12 190 45
    12 191 101
    12 192 25
    12 193 67
    12 194 38
    12 195 46
    12 196 11
    12 197 81
    12 198 42
    12 199 80
    12 200 49
    13 1 72
    13 2 56
    13 3 51
    13 4 44
    13 5 92
    13 6 87
    13 7 88
    13 8 100
    13 9 90
    13 10 56
    13 11 70
    13 12 65
    13 13 32
    13 14 42
    13 15 92
    13 16 14
    13 17 102
    13 18 61
    13 19 77
    13 20 47
    13 21 59
    13 22 47
    13 23 12
    13 24 4
    13 25 30
    13 26 21
    13 27 87
    13 28 58
    13 29 77
    13 30 80
    13 31 36
    13 32 42
    13 33 36
    13 34 7
    13 35 114
    13 36 46
    13 37 9
    13 38 91
    13 39 102
    13 40 85
    13 41 51
    13 42 104
    13 43 102
    13 44 67
    13 45 71
    13 46 78
    13 47 20
    13 48 11
    13 49 66
    13 50 12
    13 51 58
    13 52 18
    13 53 54
    13 54 55
    13 55 66
    13 56 58
    13 57 100
    13 58 28
    13 59 51
    13 60 88
    13 61 35
    13 62 83
    13 63 103
    13 64 61
    13 65 64
    13 66 27
    13 67 21
    13 68 77
    13 69 61
    13 70 28
    13 71 20
    13 72 85
    13 73 114
    13 74 76
    13 75 75
    13 76 23
    13 77 35
    13 78 11
    13 79 91
    13 80 54
    13 81 19
    13 82 24
    13 83 100
    13 84 92
    13 85 25
    13 86 30
    13 87 56
    13 88 18
    13 89 44
    13 90 95
    13 91 21
    13 92 44
    13 93 109
    13 94 46
    13 95 97
    13 96 77
    13 97 46
    13 98 35
    13 99 67
    13 100 28
    13 101 39
    13 102 30
    13 103 118
    13 104 74
    13 105 38
    13 106 19
    13 107 58
    13 108 33
    13 109 54
    13 110 11
    13 111 26
    13 112 98
    13 113 31
    13 114 111
    13 115 22
    13 116 83
    13 117 82
    13 118 72
    13 119 47
    13 120 19
    13 121 37
    13 122 62
    13 123 47
    13 124 86
    13 125 105
    13 126 65
    13 127 86
    13 128 88
    13 129 67
    13 130 95
    13 131 99
    13 132 32
    13 133 10
    13 134 71
    13 135 30
    13 136 106
    13 137 75
    13 138 42
    13 139 49
    13 140 82
    13 141 94
    13 142 107
    13 143 59
    13 144 99
    13 145 21
    13 146 23
    13 147 37
    13 148 44
    13 149 67
    13 150 28
    13 151 34
    13 152 79
    13 153 85
    13 154 107
    13 155 36
    13 156 38
    13 157 66
    13 158 103
    13 159 71
    13 160 69
    13 161 103
    13 162 55
    13 163 95
    13 164 85
    13 165 53
    13 166 65
    13 167 78
    13 168 40
    13 169 71
    13 170 19
    13 171 42
    13 172 16
    13 173 89
    13 174 28
    13 175 57
    13 176 37
    13 177 21
    13 178 40
    13 179 13
    13 180 111
    13 181 95
    13 182 65
    13 183 30
    13 184 13
    13 185 53
    13 186 93
    13 187 8
    13 188 111
    13 189 82
    13 190 62
    13 191 24
    13 192 81
    13 193 24
    13 194 61
    13 195 67
    13 196 22
    13 197 17
    13 198 13
    13 199 116
    13 200 39
    14 1 63
    14 2 102
    14 3 82
    14 4 83
    14 5 68
    14 6 11
    14 7 101
    14 8 10
    14 9 38
    14 10 102
    14 11 105
    14 12 85
    14 13 91
    14 14 74
    14 15 95
    14 16 30
    14 17 52
    14 18 66
    14 19 94
    14 20 112
    14 21 80
    14 22 49
    14 23 28
    14 24 47
    14 25 112
    14 26 44
    14 27 42
    14 28 47
    14 29 67
    14 30 95
    14 31 75
    14 32 63
    14 33 42
    14 34 26
    14 35 65
    14 36 75
    14 37 54
    14 38 73
    14 39 78
    14 40 66
    14 41 69
    14 42 31
    14 43 65
    14 44 46
    14 45 97
    14 46 66
    14 47 24
    14 48 90
    14 49 89
    14 50 73
    14 51 18
    14 52 32
    14 53 36
    14 54 111
    14 55 65
    14 56 54
    14 57 80
    14 58 39
    14 59 53
    14 60 21
    14 61 17
    14 62 75
    14 63 96
    14 64 81
    14 65 27
    14 66 14
    14 67 62
    14 68 46
    14 69 59
    14 70 73
    14 71 75
    14 72 110
    14 73 46
    14 74 31
    14 75 15
    14 76 39
    14 77 25
    14 78 98
    14 79 25
    14 80 80
    14 81 82
    14 82 85
    14 83 55
    14 84 30
    14 85 22
    14 86 78
    14 87 23
    14 88 87
    14 89 95
    14 90 101
    14 91 53
    14 92 30
    14 93 17
    14 94 81
    14 95 91
    14 96 57
    14 97 34
    14 98 64
    14 99 57
    14 100 30
    14 101 91
    14 102 71
    14 103 50
    14 104 50
    14 105 110
    14 106 50
    14 107 52
    14 108 71
    14 109 57
    14 110 23
    14 111 14
    14 112 31
    14 113 22
    14 114 35
    14 115 74
    14 116 101
    14 117 19
    14 118 86
    14 119 64
    14 120 38
    14 121 77
    14 122 30
    14 123 80
    14 124 43
    14 125 66
    14 126 38
    14 127 46
    14 128 66
    14 129 53
    14 130 42
    14 131 102
    14 132 47
    14 133 27
    14 134 94
    14 135 107
    14 136 39
    14 137 57
    14 138 77
    14 139 104
    14 140 30
    14 141 71
    14 142 66
    14 143 49
    14 144 16
    14 145 93
    14 146 17
    14 147 78
    14 148 44
    14 149 104
    14 150 26
    14 151 85
    14 152 38
    14 153 56
    14 154 103
    14 155 31
    14 156 46
    14 157 98
    14 158 42
    14 159 19
    14 160 99
    14 161 41
    14 162 95
    14 163 105
    14 164 18
    14 165 59
    14 166 68
    14 167 13
    14 168 69
    14 169 55
    14 170 24
    14 171 91
    14 172 111
    14 173 98
    14 174 68
    14 175 91
    14 176 68
    14 177 71
    14 178 31
    14 179 38
    14 180 45
    14 181 101
    14 182 59
    14 183 52
    14 184 43
    14 185 38
    14 186 8
    14 187 32
    14 188 59
    14 189 98
    14 190 43
    14 191 83
    14 192 13
    14 193 112
    14 194 49
    14 195 88
    14 196 87
    14 197 94
    14 198 83
    14 199 17
    14 200 20
    15 1 44
    15 2 7
    15 3 86
    15 4 64
    15 5 37
    15 6 73
    15 7 77
    15 8 43
    15 9 45
    15 10 56
    15 11 101
    15 12 64
    15 13 94
    15 14 87
    15 15 46
    15 16 112
    15 17 19
    15 18 109
    15 19 41
    15 20 32
    15 21 86
    15 22 98
    15 23 100
    15 24 26
    15 25 88
    15 26 20
    15 27 62
    15 28 59
    15 29 22
    15 30 88
    15 31 50
    15 32 66
    15 33 98
    15 34 23
    15 35 53
    15 36 107
    15 37 25
    15 38 69
    15 39 38
    15 40 102
    15 41 34
    15 42 115
    15 43 106
    15 44 92
    15 45 93
    15 46 112
    15 47 42
    15 48 102
    15 49 87
    15 50 114
    15 51 33
    15 52 107
    15 53 112
    15 54 68
    15 55 24
    15 56 77
    15 57 29
    15 58 78
    15 59 92
    15 60 84
    15 61 78
    15 62 41
    15 63 68
    15 64 92
    15 65 62
    15 66 110
    15 67 94
    15 68 41
    15 69 69
    15 70 87
    15 71 34
    15 72 27
    15 73 14
    15 74 54
    15 75 84
    15 76 17
    15 77 4
    15 78 37
    15 79 101
    15 80 79
    15 81 66
    15 82 13
    15 83 30
    15 84 41
    15 85 58
    15 86 92
    15 87 27
    15 88 113
    15 89 104
    15 90 103
    15 91 14
    15 92 13
    15 93 60
    15 94 98
    15 95 105
    15 96 100
    15 97 13
    15 98 32
    15 99 77
    15 100 66
    15 101 47
    15 102 37
    15 103 22
    15 104 64
    15 105 30
    15 106 39
    15 107 40
    15 108 112
    15 109 105
    15 110 54
    15 111 24
    15 112 5
    15 113 88
    15 114 23
    15 115 89
    15 116 38
    15 117 80
    15 118 35
    15 119 47
    15 120 56
    15 121 15
    15 122 11
    15 123 21
    15 124 37
    15 125 22
    15 126 118
    15 127 62
    15 128 57
    15 129 22
    15 130 113
    15 131 65
    15 132 87
    15 133 51
    15 134 38
    15 135 28
    15 136 98
    15 137 80
    15 138 81
    15 139 109
    15 140 91
    15 141 46
    15 142 51
    15 143 61
    15 144 72
    15 145 20
    15 146 98
    15 147 100
    15 148 24
    15 149 68
    15 150 81
    15 151 79
    15 152 57
    15 153 17
    15 154 47
    15 155 13
    15 156 56
    15 157 71
    15 158 102
    15 159 37
    15 160 13
    15 161 93
    15 162 39
    15 163 33
    15 164 92
    15 165 48
    15 166 64
    15 167 92
    15 168 57
    15 169 15
    15 170 15
    15 171 19
    15 172 13
    15 173 49
    15 174 63
    15 175 71
    15 176 25
    15 177 41
    15 178 55
    15 179 23
    15 180 109
    15 181 43
    15 182 21
    15 183 68
    15 184 105
    15 185 117
    15 186 92
    15 187 88
    15 188 67
    15 189 67
    15 190 95
    15 191 60
    15 192 19
    15 193 20
    15 194 103
    15 195 71
    15 196 107
    15 197 112
    15 198 36
    15 199 87
    15 200 77
    16 1 40
    16 2 14
    16 3 92
    16 4 37
    16 5 90
    16 6 104
    16 7 76
    16 8 41
    16 9 105
    16 10 36
    16 11 116
    16 12 80
    16 13 34
    16 14 47
    16 15 53
    16 16 74
    16 17 115
    16 18 34
    16 19 49
    16 20 69
    16 21 79
    16 22 43
    16 23 11
    16 24 108
    16 25 70
    16 26 54
    16 27 38
    16 28 26
    16 29 72
    16 30 16
    16 31 75
    16 32 90
    16 33 50
    16 34 36
    16 35 42
    16 36 85
    16 37 54
    16 38 74
    16 39 78
    16 40 33
    16 41 13
    16 42 6
    16 43 41
    16 44 50
    16 45 71
    16 46 70
    16 47 105
    16 48 100
    16 49 104
    16 50 102
    16 51 58
    16 52 70
    16 53 33
    16 54 78
    16 55 84
    16 56 37
    16 57 66
    16 58 27
    16 59 108
    16 60 104
    16 61 34
    16 62 11
    16 63 96
    16 64 14
    16 65 53
    16 66 43
    16 67 15
    16 68 43
    16 69 26
    16 70 71
    16 71 78
    16 72 39
    16 73 25
    16 74 89
    16 75 82
    16 76 77
    16 77 90
    16 78 48
    16 79 87
    16 80 82
    16 81 88
    16 82 47
    16 83 69
    16 84 51
    16 85 83
    16 86 70
    16 87 86
    16 88 85
    16 89 60
    16 90 63
    16 91 67
    16 92 115
    16 93 90
    16 94 28
    16 95 17
    16 96 108
    16 97 111
    16 98 15
    16 99 90
    16 100 37
    16 101 54
    16 102 42
    16 103 72
    16 104 79
    16 105 26
    16 106 95
    16 107 67
    16 108 38
    16 109 62
    16 110 60
    16 111 13
    16 112 19
    16 113 22
    16 114 64
    16 115 46
    16 116 45
    16 117 61
    16 118 115
    16 119 57
    16 120 113
    16 121 16
    16 122 96
    16 123 52
    16 124 101
    16 125 65
    16 126 97
    16 127 102
    16 128 75
    16 129 118
    16 130 101
    16 131 38
    16 132 37
    16 133 64
    16 134 29
    16 135 63
    16 136 95
    16 137 62
    16 138 53
    16 139 83
    16 140 74
    16 141 32
    16 142 7
    16 143 96
    16 144 55
    16 145 21
    16 146 70
    16 147 65
    16 148 61
    16 149 85
    16 150 48
    16 151 6
    16 152 45
    16 153 93
    16 154 32
    16 155 53
    16 156 81
    16 157 101
    16 158 88
    16 159 65
    16 160 77
    16 161 19
    16 162 25
    16 163 20
    16 164 17
    16 165 56
    16 166 21
    16 167 48
    16 168 55
    16 169 24
    16 170 98
    16 171 106
    16 172 106
    16 173 53
    16 174 32
    16 175 53
    16 176 57
    16 177 104
    16 178 81
    16 179 37
    16 180 93
    16 181 71
    16 182 88
    16 183 20
    16 184 108
    16 185 42
    16 186 35
    16 187 55
    16 188 81
    16 189 11
    16 190 78
    16 191 94
    16 192 44
    16 193 71
    16 194 100
    16 195 97
    16 196 51
    16 197 98
    16 198 50
    16 199 19
    16 200 84
    17 1 80
    17 2 105
    17 3 25
    17 4 61
    17 5 35
    17 6 82
    17 7 18
    17 8 112
    17 9 26
    17 10 82
    17 11 64
    17 12 76
    17 13 25
    17 14 58
    17 15 74
    17 16 30
    17 17 85
    17 18 92
    17 19 71
    17 20 48
    17 21 77
    17 22 45
    17 23 47
    17 24 45
    17 25 50
    17 26 97
    17 27 54
    17 28 75
    17 29 73
    17 30 48
    17 31 78
    17 32 113
    17 33 29
    17 34 34
    17 35 62
    17 36 87
    17 37 20
    17 38 67
    17 39 77
    17 40 71
    17 41 34
    17 42 76
    17 43 102
    17 44 31
    17 45 5
    17 46 22
    17 47 17
    17 48 104
    17 49 58
    17 50 13
    17 51 112
    17 52 12
    17 53 97
    17 54 109
    17 55 118
    17 56 10
    17 57 53
    17 58 74
    17 59 34
    17 60 90
    17 61 36
    17 62 91
    17 63 40
    17 64 14
    17 65 42
    17 66 24
    17 67 52
    17 68 115
    17 69 99
    17 70 75
    17 71 69
    17 72 28
    17 73 69
    17 74 69
    17 75 78
    17 76 98
    17 77 64
    17 78 68
    17 79 90
    17 80 103
    17 81 68
    17 82 88
    17 83 37
    17 84 102
    17 85 40
    17 86 51
    17 87 10
    17 88 17
    17 89 21
    17 90 86
    17 91 11
    17 92 58
    17 93 36
    17 94 98
    17 95 32
    17 96 44
    17 97 85
    17 98 20
    17 99 39
    17 100 56
    17 101 77
    17 102 61
    17 103 25
    17 104 57
    17 105 22
    17 106 31
    17 107 71
    17 108 60
    17 109 104
    17 110 4
    17 111 67
    17 112 22
    17 113 36
    17 114 96
    17 115 58
    17 116 53
    17 117 89
    17 118 77
    17 119 40
    17 120 101
    17 121 81
    17 122 36
    17 123 49
    17 124 44
    17 125 31
    17 126 67
    17 127 16
    17 128 58
    17 129 92
    17 130 87
    17 131 86
    17 132 88
    17 133 34
    17 134 24
    17 135 109
    17 136 39
    17 137 59
    17 138 12
    17 139 56
    17 140 83
    17 141 22
    17 142 104
    17 143 36
    17 144 102
    17 145 35
    17 146 50
    17 147 23
    17 148 24
    17 149 96
    17 150 55
    17 151 80
    17 152 20
    17 153 33
    17 154 23
    17 155 50
    17 156 77
    17 157 54
    17 158 84
    17 159 85
    17 160 100
    17 161 34
    17 162 13
    17 163 83
    17 164 47
    17 165 101
    17 166 40
    17 167 54
    17 168 73
    17 169 36
    17 170 68
    17 171 14
    17 172 96
    17 173 87
    17 174 99
    17 175 15
    17 176 84
    17 177 90
    17 178 71
    17 179 27
    17 180 53
    17 181 51
    17 182 34
    17 183 50
    17 184 39
    17 185 93
    17 186 16
    17 187 82
    17 188 105
    17 189 31
    17 190 34
    17 191 62
    17 192 48
    17 193 12
    17 194 71
    17 195 94
    17 196 74
    17 197 78
    17 198 50
    17 199 11
    17 200 23
    18 1 63
    18 2 115
    18 3 65
    18 4 31
    18 5 20
    18 6 30
    18 7 74
    18 8 31
    18 9 59
    18 10 64
    18 11 65
    18 12 80
    18 13 52
    18 14 87
    18 15 25
    18 16 40
    18 17 25
    18 18 101
    18 19 69
    18 20 100
    18 21 60
    18 22 104
    18 23 86
    18 24 71
    18 25 80
    18 26 73
    18 27 57
    18 28 33
    18 29 105
    18 30 20
    18 31 20
    18 32 93
    18 33 44
    18 34 111
    18 35 39
    18 36 21
    18 37 77
    18 38 92
    18 39 101
    18 40 31
    18 41 35
    18 42 89
    18 43 55
    18 44 70
    18 45 73
    18 46 70
    18 47 71
    18 48 73
    18 49 28
    18 50 29
    18 51 70
    18 52 97
    18 53 69
    18 54 65
    18 55 68
    18 56 35
    18 57 25
    18 58 55
    18 59 80
    18 60 48
    18 61 89
    18 62 14
    18 63 55
    18 64 94
    18 65 32
    18 66 39
    18 67 57
    18 68 101
    18 69 81
    18 70 51
    18 71 90
    18 72 92
    18 73 36
    18 74 97
    18 75 17
    18 76 92
    18 77 94
    18 78 18
    18 79 50
    18 80 25
    18 81 53
    18 82 93
    18 83 11
    18 84 75
    18 85 63
    18 86 71
    18 87 29
    18 88 110
    18 89 87
    18 90 76
    18 91 26
    18 92 8
    18 93 89
    18 94 62
    18 95 102
    18 96 16
    18 97 74
    18 98 63
    18 99 17
    18 100 52
    18 101 32
    18 102 88
    18 103 28
    18 104 4
    18 105 41
    18 106 16
    18 107 36
    18 108 74
    18 109 76
    18 110 114
    18 111 114
    18 112 48
    18 113 62
    18 114 7
    18 115 74
    18 116 13
    18 117 115
    18 118 16
    18 119 6
    18 120 69
    18 121 57
    18 122 16
    18 123 29
    18 124 63
    18 125 40
    18 126 15
    18 127 37
    18 128 30
    18 129 71
    18 130 89
    18 131 42
    18 132 92
    18 133 62
    18 134 31
    18 135 79
    18 136 84
    18 137 76
    18 138 58
    18 139 34
    18 140 106
    18 141 108
    18 142 59
    18 143 25
    18 144 59
    18 145 35
    18 146 112
    18 147 33
    18 148 33
    18 149 73
    18 150 40
    18 151 86
    18 152 108
    18 153 99
    18 154 19
    18 155 55
    18 156 88
    18 157 66
    18 158 48
    18 159 115
    18 160 94
    18 161 56
    18 162 25
    18 163 56
    18 164 87
    18 165 56
    18 166 111
    18 167 78
    18 168 25
    18 169 103
    18 170 19
    18 171 23
    18 172 44
    18 173 70
    18 174 77
    18 175 2
    18 176 93
    18 177 97
    18 178 65
    18 179 74
    18 180 40
    18 181 79
    18 182 104
    18 183 30
    18 184 83
    18 185 89
    18 186 32
    18 187 4
    18 188 14
    18 189 87
    18 190 15
    18 191 115
    18 192 88
    18 193 51
    18 194 45
    18 195 49
    18 196 83
    18 197 7
    18 198 78
    18 199 69
    18 200 50
    19 1 13
    19 2 36
    19 3 50
    19 4 44
    19 5 57
    19 6 57
    19 7 54
    19 8 69
    19 9 92
    19 10 69
    19 11 16
    19 12 22
    19 13 45
    19 14 68
    19 15 29
    19 16 95
    19 17 17
    19 18 21
    19 19 88
    19 20 63
    19 21 33
    19 22 96
    19 23 15
    19 24 29
    19 25 97
    19 26 101
    19 27 47
    19 28 27
    19 29 106
    19 30 68
    19 31 33
    19 32 57
    19 33 54
    19 34 67
    19 35 112
    19 36 107
    19 37 77
    19 38 89
    19 39 26
    19 40 71
    19 41 30
    19 42 30
    19 43 89
    19 44 87
    19 45 34
    19 46 61
    19 47 69
    19 48 47
    19 49 44
    19 50 79
    19 51 11
    19 52 74
    19 53 48
    19 54 32
    19 55 65
    19 56 3
    19 57 21
    19 58 70
    19 59 87
    19 60 32
    19 61 15
    19 62 76
    19 63 60
    19 64 50
    19 65 103
    19 66 14
    19 67 40
    19 68 72
    19 69 71
    19 70 85
    19 71 28
    19 72 83
    19 73 18
    19 74 18
    19 75 37
    19 76 69
    19 77 65
    19 78 10
    19 79 9
    19 80 84
    19 81 106
    19 82 79
    19 83 30
    19 84 9
    19 85 86
    19 86 87
    19 87 62
    19 88 73
    19 89 5
    19 90 12
    19 91 98
    19 92 111
    19 93 87
    19 94 62
    19 95 75
    19 96 78
    19 97 48
    19 98 105
    19 99 37
    19 100 46
    19 101 85
    19 102 81
    19 103 50
    19 104 71
    19 105 77
    19 106 21
    19 107 118
    19 108 84
    19 109 8
    19 110 104
    19 111 58
    19 112 53
    19 113 48
    19 114 37
    19 115 54
    19 116 96
    19 117 77
    19 118 88
    19 119 63
    19 120 31
    19 121 85
    19 122 68
    19 123 64
    19 124 39
    19 125 108
    19 126 109
    19 127 73
    19 128 27
    19 129 95
    19 130 85
    19 131 39
    19 132 93
    19 133 111
    19 134 74
    19 135 51
    19 136 86
    19 137 96
    19 138 112
    19 139 78
    19 140 26
    19 141 68
    19 142 98
    19 143 120
    19 144 26
    19 145 88
    19 146 92
    19 147 86
    19 148 82
    19 149 100
    19 150 82
    19 151 33
    19 152 26
    19 153 29
    19 154 83
    19 155 80
    19 156 96
    19 157 77
    19 158 20
    19 159 85
    19 160 50
    19 161 19
    19 162 23
    19 163 33
    19 164 3
    19 165 61
    19 166 42
    19 167 43
    19 168 99
    19 169 79
    19 170 46
    19 171 61
    19 172 58
    19 173 55
    19 174 69
    19 175 86
    19 176 14
    19 177 81
    19 178 102
    19 179 77
    19 180 56
    19 181 28
    19 182 21
    19 183 29
    19 184 52
    19 185 15
    19 186 22
    19 187 113
    19 188 62
    19 189 45
    19 190 43
    19 191 92
    19 192 61
    19 193 86
    19 194 53
    19 195 80
    19 196 69
    19 197 46
    19 198 51
    19 199 91
    19 200 5
    20 1 82
    20 2 103
    20 3 39
    20 4 60
    20 5 80
    20 6 11
    20 7 10
    20 8 113
    20 9 108
    20 10 75
    20 11 58
    20 12 33
    20 13 30
    20 14 99
    20 15 21
    20 16 42
    20 17 37
    20 18 96
    20 19 82
    20 20 22
    20 21 36
    20 22 47
    20 23 47
    20 24 17
    20 25 58
    20 26 89
    20 27 34
    20 28 86
    20 29 48
    20 30 22
    20 31 51
    20 32 41
    20 33 73
    20 34 60
    20 35 17
    20 36 99
    20 37 23
    20 38 49
    20 39 48
    20 40 40
    20 41 88
    20 42 13
    20 43 27
    20 44 67
    20 45 22
    20 46 73
    20 47 76
    20 48 57
    20 49 38
    20 50 34
    20 51 41
    20 52 42
    20 53 88
    20 54 23
    20 55 37
    20 56 95
    20 57 46
    20 58 108
    20 59 60
    20 60 28
    20 61 21
    20 62 66
    20 63 34
    20 64 85
    20 65 35
    20 66 23
    20 67 77
    20 68 60
    20 69 96
    20 70 84
    20 71 76
    20 72 75
    20 73 88
    20 74 107
    20 75 94
    20 76 76
    20 77 33
    20 78 60
    20 79 48
    20 80 18
    20 81 97
    20 82 93
    20 83 13
    20 84 89
    20 85 89
    20 86 67
    20 87 61
    20 88 98
    20 89 39
    20 90 69
    20 91 35
    20 92 95
    20 93 13
    20 94 113
    20 95 42
    20 96 42
    20 97 79
    20 98 56
    20 99 28
    20 100 35
    20 101 43
    20 102 21
    20 103 55
    20 104 82
    20 105 31
    20 106 107
    20 107 25
    20 108 41
    20 109 110
    20 110 42
    20 111 25
    20 112 47
    20 113 23
    20 114 46
    20 115 78
    20 116 75
    20 117 19
    20 118 76
    20 119 31
    20 120 9
    20 121 52
    20 122 16
    20 123 71
    20 124 89
    20 125 83
    20 126 73
    20 127 88
    20 128 74
    20 129 72
    20 130 26
    20 131 73
    20 132 36
    20 133 43
    20 134 70
    20 135 66
    20 136 25
    20 137 71
    20 138 6
    20 139 56
    20 140 86
    20 141 45
    20 142 43
    20 143 8
    20 144 30
    20 145 77
    20 146 35
    20 147 84
    20 148 73
    20 149 72
    20 150 86
    20 151 91
    20 152 15
    20 153 76
    20 154 92
    20 155 70
    20 156 16
    20 157 42
    20 158 42
    20 159 81
    20 160 70
    20 161 32
    20 162 64
    20 163 71
    20 164 98
    20 165 87
    20 166 80
    20 167 79
    20 168 51
    20 169 75
    20 170 101
    20 171 97
    20 172 16
    20 173 49
    20 174 112
    20 175 11
    20 176 56
    20 177 77
    20 178 61
    20 179 34
    20 180 101
    20 181 56
    20 182 23
    20 183 56
    20 184 46
    20 185 54
    20 186 85
    20 187 109
    20 188 100
    20 189 35
