data;
param m := 20;
param n := 200;
param c := 
    10 194 26
    10 195 42
    10 196 14
    10 197 36
    10 198 35
    10 199 25
    10 200 13
    11 1 17
    11 2 48
    11 3 16
    11 4 23
    11 5 31
    11 6 33
    11 7 27
    11 8 23
    11 9 48
    11 10 48
    11 11 44
    11 12 32
    11 13 48
    11 14 18
    11 15 41
    11 16 29
    11 17 29
    11 18 40
    11 19 26
    11 20 38
    11 21 44
    11 22 25
    11 23 30
    11 24 43
    11 25 18
    11 26 34
    11 27 36
    11 28 10
    11 29 32
    11 30 33
    11 31 29
    11 32 33
    11 33 42
    11 34 43
    11 35 44
    11 36 42
    11 37 27
    11 38 48
    11 39 38
    11 40 13
    11 41 33
    11 42 38
    11 43 25
    11 44 49
    11 45 24
    11 46 17
    11 47 48
    11 48 41
    11 49 36
    11 50 26
    11 51 38
    11 52 32
    11 53 26
    11 54 30
    11 55 15
    11 56 14
    11 57 21
    11 58 41
    11 59 29
    11 60 48
    11 61 38
    11 62 13
    11 63 33
    11 64 25
    11 65 31
    11 66 46
    11 67 32
    11 68 19
    11 69 11
    11 70 43
    11 71 13
    11 72 20
    11 73 24
    11 74 34
    11 75 42
    11 76 19
    11 77 32
    11 78 36
    11 79 15
    11 80 29
    11 81 17
    11 82 44
    11 83 38
    11 84 28
    11 85 50
    11 86 46
    11 87 28
    11 88 14
    11 89 40
    11 90 48
    11 91 15
    11 92 46
    11 93 15
    11 94 30
    11 95 14
    11 96 46
    11 97 19
    11 98 40
    11 99 31
    11 100 46
    11 101 42
    11 102 50
    11 103 48
    11 104 25
    11 105 48
    11 106 31
    11 107 32
    11 108 33
    11 109 14
    11 110 29
    11 111 16
    11 112 49
    11 113 20
    11 114 49
    11 115 46
    11 116 24
    11 117 15
    11 118 26
    11 119 36
    11 120 41
    11 121 13
    11 122 44
    11 123 40
    11 124 24
    11 125 50
    11 126 24
    11 127 24
    11 128 29
    11 129 27
    11 130 35
    11 131 26
    11 132 29
    11 133 20
    11 134 27
    11 135 22
    11 136 46
    11 137 33
    11 138 12
    11 139 28
    11 140 37
    11 141 36
    11 142 44
    11 143 39
    11 144 32
    11 145 36
    11 146 27
    11 147 10
    11 148 39
    11 149 25
    11 150 15
    11 151 41
    11 152 12
    11 153 23
    11 154 47
    11 155 42
    11 156 18
    11 157 30
    11 158 26
    11 159 29
    11 160 28
    11 161 16
    11 162 33
    11 163 15
    11 164 16
    11 165 10
    11 166 23
    11 167 18
    11 168 20
    11 169 15
    11 170 31
    11 171 36
    11 172 38
    11 173 50
    11 174 15
    11 175 26
    11 176 33
    11 177 39
    11 178 35
    11 179 18
    11 180 28
    11 181 25
    11 182 24
    11 183 38
    11 184 48
    11 185 15
    11 186 23
    11 187 14
    11 188 45
    11 189 49
    11 190 35
    11 191 25
    11 192 16
    11 193 15
    11 194 23
    11 195 50
    11 196 33
    11 197 41
    11 198 13
    11 199 26
    11 200 47
    12 1 12
    12 2 49
    12 3 38
    12 4 21
    12 5 50
    12 6 47
    12 7 33
    12 8 22
    12 9 28
    12 10 34
    12 11 47
    12 12 46
    12 13 48
    12 14 35
    12 15 16
    12 16 20
    12 17 40
    12 18 10
    12 19 46
    12 20 19
    12 21 41
    12 22 19
    12 23 47
    12 24 43
    12 25 33
    12 26 22
    12 27 34
    12 28 44
    12 29 25
    12 30 23
    12 31 33
    12 32 18
    12 33 26
    12 34 13
    12 35 26
    12 36 31
    12 37 33
    12 38 10
    12 39 29
    12 40 10
    12 41 26
    12 42 17
    12 43 50
    12 44 46
    12 45 45
    12 46 36
    12 47 39
    12 48 48
    12 49 50
    12 50 32
    12 51 36
    12 52 33
    12 53 29
    12 54 36
    12 55 40
    12 56 37
    12 57 25
    12 58 38
    12 59 49
    12 60 30
    12 61 38
    12 62 48
    12 63 18
    12 64 30
    12 65 40
    12 66 26
    12 67 50
    12 68 10
    12 69 43
    12 70 28
    12 71 16
    12 72 46
    12 73 40
    12 74 47
    12 75 32
    12 76 42
    12 77 15
    12 78 26
    12 79 42
    12 80 41
    12 81 22
    12 82 20
    12 83 19
    12 84 40
    12 85 35
    12 86 29
    12 87 24
    12 88 48
    12 89 49
    12 90 24
    12 91 26
    12 92 35
    12 93 40
    12 94 48
    12 95 35
    12 96 15
    12 97 24
    12 98 13
    12 99 49
    12 100 40
    12 101 45
    12 102 28
    12 103 34
    12 104 15
    12 105 17
    12 106 50
    12 107 14
    12 108 24
    12 109 42
    12 110 11
    12 111 37
    12 112 33
    12 113 39
    12 114 17
    12 115 45
    12 116 50
    12 117 47
    12 118 34
    12 119 14
    12 120 42
    12 121 27
    12 122 47
    12 123 34
    12 124 39
    12 125 34
    12 126 35
    12 127 10
    12 128 26
    12 129 10
    12 130 10
    12 131 18
    12 132 20
    12 133 48
    12 134 31
    12 135 31
    12 136 48
    12 137 13
    12 138 25
    12 139 30
    12 140 42
    12 141 49
    12 142 49
    12 143 26
    12 144 16
    12 145 44
    12 146 14
    12 147 13
    12 148 12
    12 149 16
    12 150 13
    12 151 17
    12 152 24
    12 153 23
    12 154 36
    12 155 32
    12 156 41
    12 157 28
    12 158 31
    12 159 26
    12 160 32
    12 161 17
    12 162 45
    12 163 49
    12 164 30
    12 165 25
    12 166 22
    12 167 32
    12 168 25
    12 169 26
    12 170 42
    12 171 47
    12 172 46
    12 173 45
    12 174 42
    12 175 49
    12 176 19
    12 177 45
    12 178 31
    12 179 43
    12 180 16
    12 181 18
    12 182 19
    12 183 34
    12 184 41
    12 185 50
    12 186 36
    12 187 34
    12 188 19
    12 189 32
    12 190 23
    12 191 37
    12 192 42
    12 193 44
    12 194 48
    12 195 41
    12 196 47
    12 197 34
    12 198 40
    12 199 15
    12 200 34
    13 1 36
    13 2 35
    13 3 45
    13 4 41
    13 5 44
    13 6 25
    13 7 16
    13 8 30
    13 9 34
    13 10 34
    13 11 21
    13 12 49
    13 13 12
    13 14 31
    13 15 19
    13 16 14
    13 17 16
    13 18 36
    13 19 29
    13 20 11
    13 21 22
    13 22 50
    13 23 30
    13 24 23
    13 25 33
    13 26 23
    13 27 33
    13 28 28
    13 29 15
    13 30 47
    13 31 33
    13 32 35
    13 33 48
    13 34 49
    13 35 19
    13 36 14
    13 37 21
    13 38 40
    13 39 34
    13 40 38
    13 41 29
    13 42 21
    13 43 11
    13 44 35
    13 45 40
    13 46 40
    13 47 43
    13 48 26
    13 49 22
    13 50 14
    13 51 18
    13 52 31
    13 53 16
    13 54 37
    13 55 29
    13 56 24
    13 57 35
    13 58 42
    13 59 34
    13 60 28
    13 61 33
    13 62 18
    13 63 10
    13 64 30
    13 65 10
    13 66 37
    13 67 19
    13 68 11
    13 69 40
    13 70 16
    13 71 40
    13 72 26
    13 73 27
    13 74 18
    13 75 12
    13 76 40
    13 77 28
    13 78 42
    13 79 47
    13 80 37
    13 81 27
    13 82 19
    13 83 17
    13 84 34
    13 85 37
    13 86 41
    13 87 49
    13 88 50
    13 89 39
    13 90 44
    13 91 29
    13 92 42
    13 93 37
    13 94 15
    13 95 27
    13 96 19
    13 97 16
    13 98 21
    13 99 27
    13 100 16
    13 101 41
    13 102 14
    13 103 49
    13 104 21
    13 105 13
    13 106 40
    13 107 33
    13 108 27
    13 109 27
    13 110 44
    13 111 47
    13 112 47
    13 113 16
    13 114 49
    13 115 15
    13 116 33
    13 117 29
    13 118 44
    13 119 19
    13 120 23
    13 121 21
    13 122 38
    13 123 14
    13 124 42
    13 125 16
    13 126 29
    13 127 36
    13 128 41
    13 129 21
    13 130 13
    13 131 39
    13 132 30
    13 133 14
    13 134 23
    13 135 25
    13 136 47
    13 137 35
    13 138 49
    13 139 18
    13 140 18
    13 141 50
    13 142 22
    13 143 14
    13 144 13
    13 145 36
    13 146 46
    13 147 15
    13 148 19
    13 149 24
    13 150 39
    13 151 25
    13 152 28
    13 153 21
    13 154 21
    13 155 43
    13 156 18
    13 157 50
    13 158 20
    13 159 25
    13 160 13
    13 161 47
    13 162 12
    13 163 24
    13 164 34
    13 165 32
    13 166 39
    13 167 10
    13 168 44
    13 169 42
    13 170 36
    13 171 48
    13 172 15
    13 173 35
    13 174 41
    13 175 32
    13 176 13
    13 177 39
    13 178 26
    13 179 34
    13 180 44
    13 181 14
    13 182 29
    13 183 22
    13 184 26
    13 185 21
    13 186 20
    13 187 18
    13 188 22
    13 189 14
    13 190 37
    13 191 13
    13 192 13
    13 193 14
    13 194 47
    13 195 47
    13 196 29
    13 197 48
    13 198 27
    13 199 40
    13 200 35
    14 1 49
    14 2 22
    14 3 12
    14 4 37
    14 5 43
    14 6 12
    14 7 17
    14 8 44
    14 9 42
    14 10 32
    14 11 22
    14 12 16
    14 13 39
    14 14 22
    14 15 42
    14 16 16
    14 17 27
    14 18 50
    14 19 20
    14 20 43
    14 21 35
    14 22 17
    14 23 16
    14 24 35
    14 25 33
    14 26 14
    14 27 23
    14 28 33
    14 29 22
    14 30 43
    14 31 19
    14 32 38
    14 33 14
    14 34 18
    14 35 17
    14 36 41
    14 37 19
    14 38 19
    14 39 42
    14 40 17
    14 41 42
    14 42 15
    14 43 24
    14 44 24
    14 45 16
    14 46 39
    14 47 29
    14 48 40
    14 49 31
    14 50 34
    14 51 21
    14 52 48
    14 53 38
    14 54 25
    14 55 42
    14 56 32
    14 57 34
    14 58 40
    14 59 47
    14 60 44
    14 61 37
    14 62 30
    14 63 10
    14 64 33
    14 65 41
    14 66 22
    14 67 24
    14 68 46
    14 69 34
    14 70 31
    14 71 11
    14 72 49
    14 73 24
    14 74 35
    14 75 17
    14 76 14
    14 77 33
    14 78 25
    14 79 42
    14 80 13
    14 81 45
    14 82 46
    14 83 49
    14 84 23
    14 85 34
    14 86 18
    14 87 11
    14 88 38
    14 89 11
    14 90 40
    14 91 20
    14 92 37
    14 93 19
    14 94 18
    14 95 30
    14 96 37
    14 97 14
    14 98 19
    14 99 45
    14 100 46
    14 101 38
    14 102 28
    14 103 23
    14 104 49
    14 105 34
    14 106 22
    14 107 33
    14 108 32
    14 109 16
    14 110 19
    14 111 12
    14 112 14
    14 113 27
    14 114 25
    14 115 21
    14 116 14
    14 117 37
    14 118 38
    14 119 42
    14 120 43
    14 121 24
    14 122 36
    14 123 23
    14 124 49
    14 125 20
    14 126 11
    14 127 47
    14 128 26
    14 129 44
    14 130 26
    14 131 26
    14 132 17
    14 133 28
    14 134 37
    14 135 11
    14 136 49
    14 137 23
    14 138 13
    14 139 39
    14 140 22
    14 141 20
    14 142 25
    14 143 27
    14 144 37
    14 145 40
    14 146 22
    14 147 34
    14 148 46
    14 149 27
    14 150 17
    14 151 42
    14 152 38
    14 153 35
    14 154 41
    14 155 28
    14 156 10
    14 157 13
    14 158 16
    14 159 22
    14 160 13
    14 161 23
    14 162 47
    14 163 50
    14 164 32
    14 165 45
    14 166 14
    14 167 21
    14 168 38
    14 169 45
    14 170 35
    14 171 11
    14 172 27
    14 173 19
    14 174 17
    14 175 46
    14 176 37
    14 177 48
    14 178 37
    14 179 34
    14 180 40
    14 181 24
    14 182 18
    14 183 34
    14 184 10
    14 185 30
    14 186 15
    14 187 20
    14 188 37
    14 189 16
    14 190 13
    14 191 35
    14 192 15
    14 193 29
    14 194 34
    14 195 49
    14 196 23
    14 197 11
    14 198 48
    14 199 12
    14 200 45
    15 1 17
    15 2 22
    15 3 26
    15 4 30
    15 5 35
    15 6 18
    15 7 22
    15 8 45
    15 9 40
    15 10 16
    15 11 23
    15 12 18
    15 13 15
    15 14 29
    15 15 36
    15 16 30
    15 17 18
    15 18 30
    15 19 40
    15 20 18
    15 21 11
    15 22 28
    15 23 33
    15 24 42
    15 25 44
    15 26 11
    15 27 13
    15 28 21
    15 29 16
    15 30 29
    15 31 20
    15 32 16
    15 33 44
    15 34 20
    15 35 48
    15 36 30
    15 37 49
    15 38 18
    15 39 22
    15 40 14
    15 41 30
    15 42 15
    15 43 16
    15 44 20
    15 45 29
    15 46 50
    15 47 17
    15 48 42
    15 49 36
    15 50 22
    15 51 21
    15 52 24
    15 53 24
    15 54 17
    15 55 43
    15 56 24
    15 57 30
    15 58 27
    15 59 25
    15 60 35
    15 61 30
    15 62 23
    15 63 31
    15 64 17
    15 65 48
    15 66 21
    15 67 17
    15 68 47
    15 69 50
    15 70 19
    15 71 28
    15 72 15
    15 73 12
    15 74 41
    15 75 43
    15 76 26
    15 77 19
    15 78 47
    15 79 24
    15 80 31
    15 81 17
    15 82 40
    15 83 31
    15 84 23
    15 85 43
    15 86 24
    15 87 41
    15 88 12
    15 89 17
    15 90 43
    15 91 19
    15 92 14
    15 93 28
    15 94 19
    15 95 25
    15 96 33
    15 97 20
    15 98 48
    15 99 10
    15 100 38
    15 101 27
    15 102 29
    15 103 13
    15 104 37
    15 105 50
    15 106 46
    15 107 24
    15 108 33
    15 109 22
    15 110 36
    15 111 14
    15 112 22
    15 113 46
    15 114 39
    15 115 31
    15 116 44
    15 117 21
    15 118 23
    15 119 39
    15 120 16
    15 121 17
    15 122 45
    15 123 25
    15 124 46
    15 125 30
    15 126 20
    15 127 20
    15 128 47
    15 129 13
    15 130 27
    15 131 34
    15 132 20
    15 133 17
    15 134 26
    15 135 28
    15 136 26
    15 137 25
    15 138 12
    15 139 18
    15 140 17
    15 141 40
    15 142 44
    15 143 18
    15 144 37
    15 145 26
    15 146 43
    15 147 36
    15 148 10
    15 149 35
    15 150 37
    15 151 43
    15 152 42
    15 153 27
    15 154 11
    15 155 47
    15 156 34
    15 157 17
    15 158 35
    15 159 23
    15 160 40
    15 161 24
    15 162 42
    15 163 29
    15 164 31
    15 165 17
    15 166 36
    15 167 33
    15 168 10
    15 169 46
    15 170 32
    15 171 14
    15 172 14
    15 173 36
    15 174 21
    15 175 23
    15 176 16
    15 177 46
    15 178 26
    15 179 33
    15 180 30
    15 181 46
    15 182 14
    15 183 10
    15 184 14
    15 185 24
    15 186 27
    15 187 21
    15 188 25
    15 189 16
    15 190 40
    15 191 37
    15 192 33
    15 193 34
    15 194 38
    15 195 32
    15 196 43
    15 197 32
    15 198 13
    15 199 24
    15 200 15
    16 1 44
    16 2 25
    16 3 17
    16 4 39
    16 5 18
    16 6 13
    16 7 48
    16 8 21
    16 9 18
    16 10 31
    16 11 27
    16 12 25
    16 13 16
    16 14 36
    16 15 15
    16 16 19
    16 17 13
    16 18 47
    16 19 19
    16 20 43
    16 21 18
    16 22 23
    16 23 17
    16 24 47
    16 25 46
    16 26 32
    16 27 12
    16 28 49
    16 29 24
    16 30 44
    16 31 33
    16 32 25
    16 33 13
    16 34 19
    16 35 44
    16 36 42
    16 37 40
    16 38 29
    16 39 24
    16 40 30
    16 41 40
    16 42 49
    16 43 32
    16 44 17
    16 45 37
    16 46 30
    16 47 46
    16 48 21
    16 49 22
    16 50 13
    16 51 45
    16 52 48
    16 53 15
    16 54 20
    16 55 36
    16 56 17
    16 57 49
    16 58 29
    16 59 32
    16 60 21
    16 61 47
    16 62 18
    16 63 41
    16 64 22
    16 65 15
    16 66 33
    16 67 46
    16 68 36
    16 69 36
    16 70 50
    16 71 42
    16 72 20
    16 73 29
    16 74 17
    16 75 39
    16 76 50
    16 77 36
    16 78 13
    16 79 39
    16 80 21
    16 81 20
    16 82 18
    16 83 37
    16 84 21
    16 85 47
    16 86 34
    16 87 34
    16 88 44
    16 89 14
    16 90 24
    16 91 50
    16 92 31
    16 93 31
    16 94 40
    16 95 26
    16 96 27
    16 97 11
    16 98 33
    16 99 28
    16 100 10
    16 101 25
    16 102 23
    16 103 19
    16 104 49
    16 105 11
    16 106 27
    16 107 10
    16 108 21
    16 109 32
    16 110 12
    16 111 11
    16 112 20
    16 113 44
    16 114 23
    16 115 27
    16 116 43
    16 117 33
    16 118 39
    16 119 32
    16 120 21
    16 121 17
    16 122 40
    16 123 33
    16 124 46
    16 125 35
    16 126 17
    16 127 40
    16 128 22
    16 129 28
    16 130 13
    16 131 10
    16 132 16
    16 133 32
    16 134 27
    16 135 32
    16 136 10
    16 137 34
    16 138 34
    16 139 46
    16 140 10
    16 141 42
    16 142 21
    16 143 50
    16 144 18
    16 145 29
    16 146 17
    16 147 21
    16 148 10
    16 149 20
    16 150 15
    16 151 39
    16 152 43
    16 153 39
    16 154 48
    16 155 49
    16 156 15
    16 157 40
    16 158 30
    16 159 46
    16 160 26
    16 161 36
    16 162 38
    16 163 24
    16 164 40
    16 165 44
    16 166 27
    16 167 27
    16 168 39
    16 169 47
    16 170 24
    16 171 13
    16 172 35
    16 173 10
    16 174 43
    16 175 36
    16 176 14
    16 177 20
    16 178 18
    16 179 40
    16 180 43
    16 181 15
    16 182 35
    16 183 20
    16 184 43
    16 185 41
    16 186 48
    16 187 13
    16 188 26
    16 189 30
    16 190 46
    16 191 44
    16 192 16
    16 193 29
    16 194 39
    16 195 38
    16 196 47
    16 197 50
    16 198 38
    16 199 27
    16 200 26
    17 1 26
    17 2 13
    17 3 41
    17 4 50
    17 5 43
    17 6 49
    17 7 45
    17 8 45
    17 9 42
    17 10 33
    17 11 35
    17 12 35
    17 13 33
    17 14 16
    17 15 16
    17 16 34
    17 17 50
    17 18 28
    17 19 20
    17 20 23
    17 21 34
    17 22 41
    17 23 24
    17 24 49
    17 25 25
    17 26 18
    17 27 29
    17 28 24
    17 29 45
    17 30 44
    17 31 49
    17 32 24
    17 33 50
    17 34 44
    17 35 25
    17 36 32
    17 37 50
    17 38 21
    17 39 27
    17 40 26
    17 41 24
    17 42 16
    17 43 14
    17 44 20
    17 45 48
    17 46 47
    17 47 17
    17 48 25
    17 49 36
    17 50 49
    17 51 13
    17 52 10
    17 53 46
    17 54 40
    17 55 14
    17 56 20
    17 57 24
    17 58 46
    17 59 34
    17 60 14
    17 61 27
    17 62 37
    17 63 19
    17 64 44
    17 65 21
    17 66 27
    17 67 39
    17 68 13
    17 69 26
    17 70 28
    17 71 44
    17 72 34
    17 73 41
    17 74 35
    17 75 38
    17 76 13
    17 77 41
    17 78 24
    17 79 11
    17 80 27
    17 81 35
    17 82 34
    17 83 32
    17 84 11
    17 85 18
    17 86 37
    17 87 35
    17 88 24
    17 89 14
    17 90 20
    17 91 18
    17 92 41
    17 93 40
    17 94 18
    17 95 23
    17 96 12
    17 97 25
    17 98 26
    17 99 49
    17 100 48
    17 101 49
    17 102 29
    17 103 32
    17 104 19
    17 105 28
    17 106 19
    17 107 21
    17 108 47
    17 109 37
    17 110 14
    17 111 17
    17 112 47
    17 113 25
    17 114 21
    17 115 50
    17 116 29
    17 117 34
    17 118 36
    17 119 17
    17 120 33
    17 121 43
    17 122 28
    17 123 46
    17 124 25
    17 125 48
    17 126 37
    17 127 17
    17 128 18
    17 129 12
    17 130 50
    17 131 34
    17 132 46
    17 133 41
    17 134 31
    17 135 43
    17 136 17
    17 137 28
    17 138 13
    17 139 12
    17 140 10
    17 141 21
    17 142 50
    17 143 50
    17 144 12
    17 145 47
    17 146 33
    17 147 13
    17 148 42
    17 149 15
    17 150 47
    17 151 50
    17 152 19
    17 153 22
    17 154 27
    17 155 29
    17 156 28
    17 157 19
    17 158 33
    17 159 33
    17 160 28
    17 161 38
    17 162 15
    17 163 29
    17 164 16
    17 165 46
    17 166 49
    17 167 39
    17 168 17
    17 169 24
    17 170 46
    17 171 34
    17 172 13
    17 173 27
    17 174 15
    17 175 36
    17 176 50
    17 177 46
    17 178 42
    17 179 44
    17 180 10
    17 181 10
    17 182 10
    17 183 12
    17 184 33
    17 185 50
    17 186 42
    17 187 18
    17 188 47
    17 189 50
    17 190 32
    17 191 12
    17 192 46
    17 193 16
    17 194 31
    17 195 40
    17 196 29
    17 197 35
    17 198 28
    17 199 20
    17 200 50
    18 1 25
    18 2 17
    18 3 41
    18 4 25
    18 5 49
    18 6 41
    18 7 16
    18 8 42
    18 9 33
    18 10 11
    18 11 34
    18 12 33
    18 13 29
    18 14 35
    18 15 21
    18 16 44
    18 17 45
    18 18 46
    18 19 37
    18 20 20
    18 21 35
    18 22 32
    18 23 15
    18 24 36
    18 25 11
    18 26 33
    18 27 50
    18 28 11
    18 29 19
    18 30 41
    18 31 16
    18 32 22
    18 33 23
    18 34 16
    18 35 43
    18 36 33
    18 37 46
    18 38 28
    18 39 28
    18 40 33
    18 41 39
    18 42 50
    18 43 12
    18 44 25
    18 45 47
    18 46 40
    18 47 23
    18 48 18
    18 49 32
    18 50 41
    18 51 41
    18 52 26
    18 53 36
    18 54 37
    18 55 14
    18 56 42
    18 57 27
    18 58 26
    18 59 10
    18 60 30
    18 61 17
    18 62 50
    18 63 13
    18 64 43
    18 65 35
    18 66 39
    18 67 23
    18 68 42
    18 69 19
    18 70 46
    18 71 17
    18 72 25
    18 73 43
    18 74 16
    18 75 22
    18 76 43
    18 77 42
    18 78 29
    18 79 43
    18 80 44
    18 81 19
    18 82 19
    18 83 40
    18 84 37
    18 85 38
    18 86 19
    18 87 13
    18 88 23
    18 89 11
    18 90 43
    18 91 13
    18 92 49
    18 93 48
    18 94 26
    18 95 30
    18 96 17
    18 97 18
    18 98 31
    18 99 18
    18 100 37
    18 101 17
    18 102 11
    18 103 49
    18 104 19
    18 105 45
    18 106 41
    18 107 37
    18 108 41
    18 109 36
    18 110 19
    18 111 13
    18 112 46
    18 113 39
    18 114 41
    18 115 17
    18 116 49
    18 117 27
    18 118 43
    18 119 12
    18 120 21
    18 121 17
    18 122 25
    18 123 40
    18 124 11
    18 125 15
    18 126 28
    18 127 41
    18 128 10
    18 129 39
    18 130 47
    18 131 41
    18 132 20
    18 133 50
    18 134 13
    18 135 17
    18 136 13
    18 137 27
    18 138 38
    18 139 47
    18 140 32
    18 141 17
    18 142 33
    18 143 26
    18 144 28
    18 145 24
    18 146 33
    18 147 12
    18 148 33
    18 149 38
    18 150 18
    18 151 46
    18 152 34
    18 153 42
    18 154 25
    18 155 47
    18 156 42
    18 157 29
    18 158 46
    18 159 50
    18 160 46
    18 161 22
    18 162 49
    18 163 34
    18 164 16
    18 165 50
    18 166 25
    18 167 13
    18 168 48
    18 169 41
    18 170 33
    18 171 14
    18 172 48
    18 173 13
    18 174 25
    18 175 45
    18 176 35
    18 177 15
    18 178 36
    18 179 36
    18 180 22
    18 181 24
    18 182 26
    18 183 19
    18 184 20
    18 185 24
    18 186 42
    18 187 42
    18 188 39
    18 189 39
    18 190 35
    18 191 19
    18 192 26
    18 193 40
    18 194 30
    18 195 37
    18 196 24
    18 197 35
    18 198 32
    18 199 41
    18 200 37
    19 1 36
    19 2 40
    19 3 36
    19 4 19
    19 5 18
    19 6 35
    19 7 26
    19 8 26
    19 9 35
    19 10 33
    19 11 33
    19 12 26
    19 13 26
    19 14 33
    19 15 33
    19 16 14
    19 17 49
    19 18 23
    19 19 11
    19 20 44
    19 21 42
    19 22 41
    19 23 22
    19 24 10
    19 25 26
    19 26 10
    19 27 20
    19 28 23
    19 29 26
    19 30 27
    19 31 17
    19 32 18
    19 33 28
    19 34 23
    19 35 24
    19 36 15
    19 37 31
    19 38 34
    19 39 41
    19 40 43
    19 41 50
    19 42 41
    19 43 43
    19 44 34
    19 45 47
    19 46 18
    19 47 22
    19 48 13
    19 49 21
    19 50 27
    19 51 31
    19 52 35
    19 53 36
    19 54 40
    19 55 47
    19 56 21
    19 57 19
    19 58 39
    19 59 10
    19 60 13
    19 61 10
    19 62 11
    19 63 14
    19 64 25
    19 65 16
    19 66 12
    19 67 21
    19 68 44
    19 69 50
    19 70 41
    19 71 34
    19 72 44
    19 73 50
    19 74 23
    19 75 37
    19 76 12
    19 77 13
    19 78 47
    19 79 35
    19 80 10
    19 81 35
    19 82 20
    19 83 32
    19 84 10
    19 85 24
    19 86 13
    19 87 35
    19 88 35
    19 89 42
    19 90 35
    19 91 49
    19 92 10
    19 93 15
    19 94 36
    19 95 16
    19 96 12
    19 97 25
    19 98 29
    19 99 46
    19 100 12
    19 101 42
    19 102 43
    19 103 23
    19 104 27
    19 105 50
    19 106 12
    19 107 44
    19 108 29
    19 109 16
    19 110 34
    19 111 34
    19 112 38
    19 113 43
    19 114 36
    19 115 40
    19 116 26
    19 117 13
    19 118 35
    19 119 42
    19 120 30
    19 121 19
    19 122 24
    19 123 26
    19 124 10
    19 125 33
    19 126 40
    19 127 43
    19 128 10
    19 129 21
    19 130 43
    19 131 50
    19 132 46
    19 133 14
    19 134 36
    19 135 22
    19 136 30
    19 137 46
    19 138 29
    19 139 21
    19 140 50
    19 141 31
    19 142 23
    19 143 12
    19 144 47
    19 145 25
    19 146 17
    19 147 13
    19 148 36
    19 149 14
    19 150 24
    19 151 37
    19 152 22
    19 153 22
    19 154 23
    19 155 10
    19 156 29
    19 157 20
    19 158 10
    19 159 25
    19 160 10
    19 161 33
    19 162 49
    19 163 38
    19 164 49
    19 165 20
    19 166 26
    19 167 36
    19 168 48
    19 169 20
    19 170 44
    19 171 25
    19 172 16
    19 173 34
    19 174 27
    19 175 43
    19 176 28
    19 177 24
    19 178 18
    19 179 45
    19 180 14
    19 181 42
    19 182 31
    19 183 21
    19 184 26
    19 185 23
    19 186 36
    19 187 43
    19 188 17
    19 189 18
    19 190 25
    19 191 10
    19 192 43
    19 193 37
    19 194 36
    19 195 30
    19 196 23
    19 197 35
    19 198 27
    19 199 24
    19 200 33
    20 1 18
    20 2 14
    20 3 42
    20 4 13
    20 5 50
    20 6 27
    20 7 26
    20 8 50
    20 9 25
    20 10 39
    20 11 39
    20 12 34
    20 13 32
    20 14 34
    20 15 34
    20 16 14
    20 17 19
    20 18 15
    20 19 17
    20 20 30
    20 21 29
    20 22 49
    20 23 39
    20 24 13
    20 25 31
    20 26 19
    20 27 19
    20 28 32
    20 29 39
    20 30 21
    20 31 20
    20 32 20
    20 33 30
    20 34 10
    20 35 34
    20 36 21
    20 37 21
    20 38 11
    20 39 20
    20 40 19
    20 41 40
    20 42 28
    20 43 37
    20 44 25
    20 45 48
    20 46 20
    20 47 23
    20 48 41
    20 49 31
    20 50 23
    20 51 43
    20 52 16
    20 53 21
    20 54 16
    20 55 23
    20 56 31
    20 57 36
    20 58 43
    20 59 12
    20 60 37
    20 61 14
    20 62 40
    20 63 11
    20 64 41
    20 65 27
    20 66 46
    20 67 15
    20 68 41
    20 69 19
    20 70 20
    20 71 35
    20 72 45
    20 73 19
    20 74 45
    20 75 12
    20 76 19
    20 77 34
    20 78 24
    20 79 15
    20 80 36
    20 81 24
    20 82 30
    20 83 41
    20 84 27
    20 85 47
    20 86 30
    20 87 32
    20 88 42
    20 89 18
    20 90 17
    20 91 29
    20 92 14
    20 93 31
    20 94 44
    20 95 20
    20 96 45
    20 97 46
    20 98 47
    20 99 16
    20 100 11
    20 101 37
    20 102 19
    20 103 36
    20 104 28
    20 105 23
    20 106 17
    20 107 32
    20 108 23
    20 109 20
    20 110 12
    20 111 26
    20 112 49
    20 113 27
    20 114 36
    20 115 28
    20 116 49
    20 117 40
    20 118 43
    20 119 47
    20 120 28
    20 121 47
    20 122 48
    20 123 25
    20 124 45
    20 125 38
    20 126 42
    20 127 19
    20 128 21
    20 129 27
    20 130 47
    20 131 40
    20 132 50
    20 133 32
    20 134 27
    20 135 20
    20 136 36
    20 137 11
    20 138 19
    20 139 18
    20 140 26
    20 141 39
    20 142 36
    20 143 28
    20 144 49
    20 145 10
    20 146 29
    20 147 33
    20 148 10
    20 149 19
    20 150 13
    20 151 42
    20 152 15
    20 153 13
    20 154 22
    20 155 47
    20 156 23
    20 157 31
    20 158 10
    20 159 17
    20 160 39
    20 161 15
    20 162 29
    20 163 20
    20 164 12
    20 165 45
    20 166 26
    20 167 20
    20 168 50
    20 169 10
    20 170 38
    20 171 24
    20 172 32
    20 173 48
    20 174 39
    20 175 26
    20 176 43
    20 177 11
    20 178 25
    20 179 19
    20 180 16
    20 181 48
    20 182 32
    20 183 26
    20 184 23
    20 185 38
    20 186 19
    20 187 37
    20 188 26
    20 189 48
