data;
param m := 10;
param n := 200;
param c :=
    10 194 45
    10 195 17
    10 196 44
    10 197 29
    10 198 16
    10 199 14
    10 200 19;
param a :=
    1 1 22
    1 2 12
    1 3 14
    1 4 15
    1 5 21
    1 6 20
    1 7 8
    1 8 21
    1 9 7
    1 10 7
    1 11 6
    1 12 5
    1 13 5
    1 14 5
    1 15 24
    1 16 14
    1 17 24
    1 18 11
    1 19 10
    1 20 10
    1 21 12
    1 22 10
    1 23 9
    1 24 19
    1 25 13
    1 26 20
    1 27 9
    1 28 9
    1 29 20
    1 30 25
    1 31 8
    1 32 25
    1 33 13
    1 34 25
    1 35 14
    1 36 9
    1 37 24
    1 38 18
    1 39 22
    1 40 20
    1 41 8
    1 42 12
    1 43 10
    1 44 12
    1 45 18
    1 46 12
    1 47 20
    1 48 21
    1 49 22
    1 50 14
    1 51 13
    1 52 18
    1 53 18
    1 54 13
    1 55 19
    1 56 12
    1 57 21
    1 58 19
    1 59 7
    1 60 6
    1 61 23
    1 62 18
    1 63 7
    1 64 12
    1 65 23
    1 66 15
    1 67 19
    1 68 18
    1 69 15
    1 70 23
    1 71 16
    1 72 23
    1 73 12
    1 74 22
    1 75 7
    1 76 7
    1 77 10
    1 78 6
    1 79 23
    1 80 13
    1 81 8
    1 82 9
    1 83 14
    1 84 24
    1 85 22
    1 86 9
    1 87 17
    1 88 5
    1 89 18
    1 90 17
    1 91 11
    1 92 14
    1 93 17
    1 94 14
    1 95 14
    1 96 17
    1 97 9
    1 98 11
    1 99 22
    1 100 21
    1 101 19
    1 102 24
    1 103 21
    1 104 10
    1 105 24
    1 106 22
    1 107 25
    1 108 24
    1 109 24
    1 110 9
    1 111 25
    1 112 17
    1 113 10
    1 114 14
    1 115 11
    1 116 24
    1 117 9
    1 118 8
    1 119 11
    1 120 9
    1 121 5
    1 122 19
    1 123 23
    1 124 8
    1 125 10
    1 126 7
    1 127 8
    1 128 5
    1 129 5
    1 130 18
    1 131 5
    1 132 10
    1 133 24
    1 134 12
    1 135 23
    1 136 23
    1 137 21
    1 138 12
    1 139 20
    1 140 19
    1 141 17
    1 142 9
    1 143 13
    1 144 23
    1 145 23
    1 146 20
    1 147 9
    1 148 23
    1 149 10
    1 150 7
    1 151 7
    1 152 13
    1 153 16
    1 154 22
    1 155 13
    1 156 14
    1 157 16
    1 158 17
    1 159 9
    1 160 5
    1 161 14
    1 162 15
    1 163 19
    1 164 24
    1 165 19
    1 166 6
    1 167 5
    1 168 21
    1 169 12
    1 170 7
    1 171 15
    1 172 24
    1 173 14
    1 174 15
    1 175 15
    1 176 17
    1 177 18
    1 178 12
    1 179 23
    1 180 14
    1 181 14
    1 182 24
    1 183 8
    1 184 6
    1 185 15
    1 186 18
    1 187 17
    1 188 24
    1 189 6
    1 190 25
    1 191 9
    1 192 5
    1 193 12
    1 194 14
    1 195 17
    1 196 10
    1 197 17
    1 198 7
    1 199 10
    1 200 24
    2 1 20
    2 2 16
    2 3 20
    2 4 15
    2 5 19
    2 6 23
    2 7 12
    2 8 5
    2 9 17
    2 10 11
    2 11 8
    2 12 21
    2 13 14
    2 14 23
    2 15 13
    2 16 19
    2 17 20
    2 18 12
    2 19 19
    2 20 21
    2 21 18
    2 22 19
    2 23 20
    2 24 10
    2 25 5
    2 26 23
    2 27 23
    2 28 7
    2 29 9
    2 30 23
    2 31 15
    2 32 8
    2 33 16
    2 34 23
    2 35 11
    2 36 23
    2 37 17
    2 38 12
    2 39 25
    2 40 15
    2 41 12
    2 42 11
    2 43 12
    2 44 18
    2 45 25
    2 46 11
    2 47 18
    2 48 18
    2 49 20
    2 50 6
    2 51 7
    2 52 19
    2 53 6
    2 54 11
    2 55 9
    2 56 6
    2 57 15
    2 58 23
    2 59 25
    2 60 25
    2 61 12
    2 62 20
    2 63 14
    2 64 15
    2 65 5
    2 66 25
    2 67 13
    2 68 23
    2 69 18
    2 70 7
    2 71 8
    2 72 10
    2 73 9
    2 74 21
    2 75 8
    2 76 25
    2 77 22
    2 78 23
    2 79 15
    2 80 12
    2 81 14
    2 82 16
    2 83 21
    2 84 19
    2 85 12
    2 86 17
    2 87 21
    2 88 19
    2 89 11
    2 90 10
    2 91 20
    2 92 17
    2 93 24
    2 94 16
    2 95 19
    2 96 21
    2 97 25
    2 98 14
    2 99 16
    2 100 22
    2 101 10
    2 102 16
    2 103 16
    2 104 16
    2 105 6
    2 106 25
    2 107 15
    2 108 15
    2 109 23
    2 110 15
    2 111 15
    2 112 8
    2 113 17
    2 114 9
    2 115 23
    2 116 13
    2 117 16
    2 118 18
    2 119 18
    2 120 11
    2 121 17
    2 122 15
    2 123 11
    2 124 10
    2 125 21
    2 126 10
    2 127 17
    2 128 21
    2 129 23
    2 130 18
    2 131 16
    2 132 17
    2 133 7
    2 134 12
    2 135 18
    2 136 17
    2 137 11
    2 138 20
    2 139 20
    2 140 8
    2 141 7
    2 142 7
    2 143 25
    2 144 13
    2 145 12
    2 146 9
    2 147 24
    2 148 21
    2 149 21
    2 150 19
    2 151 18
    2 152 8
    2 153 7
    2 154 24
    2 155 9
    2 156 22
    2 157 5
    2 158 25
    2 159 15
    2 160 12
    2 161 20
    2 162 17
    2 163 19
    2 164 12
    2 165 22
    2 166 11
    2 167 21
    2 168 17
    2 169 5
    2 170 18
    2 171 15
    2 172 15
    2 173 19
    2 174 7
    2 175 7
    2 176 11
    2 177 16
    2 178 17
    2 179 22
    2 180 14
    2 181 11
    2 182 8
    2 183 17
    2 184 12
    2 185 10
    2 186 14
    2 187 9
    2 188 16
    2 189 21
    2 190 7
    2 191 14
    2 192 10
    2 193 8
    2 194 6
    2 195 14
    2 196 24
    2 197 10
    2 198 16
    2 199 9
    2 200 17
    3 1 22
    3 2 5
    3 3 22
    3 4 15
    3 5 20
    3 6 24
    3 7 24
    3 8 9
    3 9 17
    3 10 22
    3 11 21
    3 12 11
    3 13 13
    3 14 21
    3 15 5
    3 16 6
    3 17 23
    3 18 20
    3 19 15
    3 20 5
    3 21 10
    3 22 12
    3 23 13
    3 24 10
    3 25 13
    3 26 15
    3 27 20
    3 28 15
    3 29 10
    3 30 11
    3 31 23
    3 32 22
    3 33 25
    3 34 23
    3 35 7
    3 36 18
    3 37 16
    3 38 11
    3 39 11
    3 40 11
    3 41 15
    3 42 12
    3 43 11
    3 44 21
    3 45 16
    3 46 13
    3 47 15
    3 48 12
    3 49 16
    3 50 9
    3 51 19
    3 52 17
    3 53 21
    3 54 14
    3 55 8
    3 56 6
    3 57 9
    3 58 8
    3 59 22
    3 60 20
    3 61 20
    3 62 8
    3 63 20
    3 64 10
    3 65 10
    3 66 6
    3 67 25
    3 68 22
    3 69 15
    3 70 9
    3 71 24
    3 72 21
    3 73 22
    3 74 8
    3 75 13
    3 76 23
    3 77 10
    3 78 9
    3 79 9
    3 80 11
    3 81 13
    3 82 5
    3 83 17
    3 84 21
    3 85 22
    3 86 15
    3 87 11
    3 88 11
    3 89 25
    3 90 24
    3 91 11
    3 92 21
    3 93 22
    3 94 21
    3 95 14
    3 96 5
    3 97 8
    3 98 25
    3 99 15
    3 100 13
    3 101 5
    3 102 21
    3 103 12
    3 104 22
    3 105 23
    3 106 7
    3 107 11
    3 108 22
    3 109 6
    3 110 15
    3 111 13
    3 112 24
    3 113 7
    3 114 24
    3 115 14
    3 116 21
    3 117 22
    3 118 20
    3 119 13
    3 120 20
    3 121 20
    3 122 15
    3 123 6
    3 124 10
    3 125 19
    3 126 8
    3 127 18
    3 128 7
    3 129 18
    3 130 22
    3 131 7
    3 132 10
    3 133 20
    3 134 12
    3 135 25
    3 136 16
    3 137 11
    3 138 19
    3 139 17
    3 140 18
    3 141 22
    3 142 22
    3 143 25
    3 144 10
    3 145 6
    3 146 15
    3 147 20
    3 148 8
    3 149 13
    3 150 19
    3 151 20
    3 152 23
    3 153 6
    3 154 8
    3 155 13
    3 156 9
    3 157 16
    3 158 14
    3 159 18
    3 160 15
    3 161 11
    3 162 16
    3 163 14
    3 164 21
    3 165 9
    3 166 18
    3 167 6
    3 168 6
    3 169 17
    3 170 6
    3 171 8
    3 172 16
    3 173 9
    3 174 25
    3 175 21
    3 176 9
    3 177 7
    3 178 6
    3 179 15
    3 180 5
    3 181 11
    3 182 5
    3 183 14
    3 184 12
    3 185 7
    3 186 5
    3 187 24
    3 188 11
    3 189 20
    3 190 6
    3 191 20
    3 192 7
    3 193 13
    3 194 20
    3 195 19
    3 196 18
    3 197 9
    3 198 12
    3 199 19
    3 200 15
    4 1 19
    4 2 8
    4 3 13
    4 4 11
    4 5 7
    4 6 25
    4 7 15
    4 8 22
    4 9 20
    4 10 16
    4 11 23
    4 12 22
    4 13 10
    4 14 19
    4 15 16
    4 16 20
    4 17 19
    4 18 23
    4 19 16
    4 20 14
    4 21 20
    4 22 16
    4 23 5
    4 24 24
    4 25 19
    4 26 21
    4 27 8
    4 28 9
    4 29 18
    4 30 16
    4 31 22
    4 32 21
    4 33 8
    4 34 20
    4 35 22
    4 36 10
    4 37 18
    4 38 25
    4 39 18
    4 40 24
    4 41 7
    4 42 20
    4 43 15
    4 44 18
    4 45 8
    4 46 21
    4 47 24
    4 48 16
    4 49 7
    4 50 11
    4 51 18
    4 52 8
    4 53 6
    4 54 20
    4 55 14
    4 56 22
    4 57 17
    4 58 20
    4 59 19
    4 60 8
    4 61 12
    4 62 15
    4 63 8
    4 64 5
    4 65 7
    4 66 6
    4 67 16
    4 68 6
    4 69 20
    4 70 15
    4 71 17
    4 72 13
    4 73 22
    4 74 25
    4 75 10
    4 76 22
    4 77 5
    4 78 21
    4 79 9
    4 80 10
    4 81 13
    4 82 13
    4 83 21
    4 84 13
    4 85 12
    4 86 20
    4 87 21
    4 88 18
    4 89 5
    4 90 13
    4 91 13
    4 92 19
    4 93 14
    4 94 19
    4 95 12
    4 96 7
    4 97 13
    4 98 11
    4 99 20
    4 100 24
    4 101 19
    4 102 6
    4 103 16
    4 104 6
    4 105 9
    4 106 15
    4 107 15
    4 108 14
    4 109 24
    4 110 8
    4 111 5
    4 112 11
    4 113 6
    4 114 10
    4 115 5
    4 116 18
    4 117 11
    4 118 21
    4 119 18
    4 120 10
    4 121 18
    4 122 10
    4 123 18
    4 124 16
    4 125 5
    4 126 21
    4 127 24
    4 128 6
    4 129 11
    4 130 9
    4 131 8
    4 132 16
    4 133 19
    4 134 19
    4 135 16
    4 136 22
    4 137 7
    4 138 6
    4 139 22
    4 140 22
    4 141 25
    4 142 20
    4 143 19
    4 144 9
    4 145 10
    4 146 14
    4 147 19
    4 148 19
    4 149 20
    4 150 11
    4 151 16
    4 152 13
    4 153 16
    4 154 16
    4 155 11
    4 156 20
    4 157 9
    4 158 19
    4 159 6
    4 160 21
    4 161 21
    4 162 13
    4 163 21
    4 164 5
    4 165 7
    4 166 13
    4 167 14
    4 168 13
    4 169 6
    4 170 12
    4 171 8
    4 172 23
    4 173 15
    4 174 16
    4 175 14
    4 176 11
    4 177 20
    4 178 14
    4 179 13
    4 180 5
    4 181 16
    4 182 5
    4 183 20
    4 184 23
    4 185 17
    4 186 9
    4 187 15
    4 188 25
    4 189 13
    4 190 16
    4 191 5
    4 192 8
    4 193 13
    4 194 5
    4 195 24
    4 196 24
    4 197 13
    4 198 15
    4 199 5
    4 200 16
    5 1 6
    5 2 19
    5 3 22
    5 4 24
    5 5 21
    5 6 23
    5 7 13
    5 8 25
    5 9 22
    5 10 11
    5 11 9
    5 12 13
    5 13 21
    5 14 24
    5 15 13
    5 16 14
    5 17 5
    5 18 25
    5 19 18
    5 20 11
    5 21 5
    5 22 19
    5 23 21
    5 24 5
    5 25 10
    5 26 7
    5 27 11
    5 28 12
    5 29 8
    5 30 15
    5 31 22
    5 32 5
    5 33 21
    5 34 25
    5 35 16
    5 36 20
    5 37 12
    5 38 6
    5 39 13
    5 40 16
    5 41 14
    5 42 22
    5 43 16
    5 44 7
    5 45 16
    5 46 6
    5 47 16
    5 48 21
    5 49 23
    5 50 7
    5 51 19
    5 52 11
    5 53 15
    5 54 20
    5 55 7
    5 56 9
    5 57 6
    5 58 11
    5 59 5
    5 60 23
    5 61 5
    5 62 8
    5 63 12
    5 64 14
    5 65 14
    5 66 6
    5 67 9
    5 68 19
    5 69 19
    5 70 24
    5 71 11
    5 72 11
    5 73 7
    5 74 18
    5 75 5
    5 76 25
    5 77 25
    5 78 21
    5 79 5
    5 80 16
    5 81 19
    5 82 21
    5 83 19
    5 84 24
    5 85 13
    5 86 13
    5 87 20
    5 88 15
    5 89 9
    5 90 6
    5 91 12
    5 92 14
    5 93 18
    5 94 14
    5 95 21
    5 96 16
    5 97 25
    5 98 12
    5 99 10
    5 100 13
    5 101 14
    5 102 10
    5 103 17
    5 104 17
    5 105 25
    5 106 24
    5 107 19
    5 108 9
    5 109 12
    5 110 20
    5 111 15
    5 112 13
    5 113 16
    5 114 21
    5 115 9
    5 116 19
    5 117 15
    5 118 20
    5 119 8
    5 120 18
    5 121 16
    5 122 15
    5 123 6
    5 124 17
    5 125 25
    5 126 16
    5 127 10
    5 128 23
    5 129 19
    5 130 6
    5 131 11
    5 132 9
    5 133 13
    5 134 8
    5 135 22
    5 136 18
    5 137 20
    5 138 20
    5 139 5
    5 140 16
    5 141 7
    5 142 19
    5 143 16
    5 144 25
    5 145 9
    5 146 20
    5 147 6
    5 148 15
    5 149 16
    5 150 24
    5 151 21
    5 152 13
    5 153 17
    5 154 13
    5 155 9
    5 156 9
    5 157 22
    5 158 23
    5 159 20
    5 160 7
    5 161 20
    5 162 5
    5 163 12
    5 164 20
    5 165 11
    5 166 6
    5 167 9
    5 168 17
    5 169 19
    5 170 20
    5 171 19
    5 172 7
    5 173 19
    5 174 18
    5 175 15
    5 176 22
    5 177 6
    5 178 21
    5 179 16
    5 180 22
    5 181 12
    5 182 14
    5 183 21
    5 184 14
    5 185 15
    5 186 13
    5 187 9
    5 188 20
    5 189 11
    5 190 6
    5 191 5
    5 192 21
    5 193 18
    5 194 25
    5 195 23
    5 196 8
    5 197 6
    5 198 14
    5 199 24
    5 200 19
    6 1 20
    6 2 12
    6 3 21
    6 4 17
    6 5 18
    6 6 21
    6 7 16
    6 8 15
    6 9 24
    6 10 24
    6 11 7
    6 12 16
    6 13 24
    6 14 24
    6 15 10
    6 16 14
    6 17 22
    6 18 21
    6 19 23
    6 20 5
    6 21 14
    6 22 23
    6 23 20
    6 24 13
    6 25 19
    6 26 7
    6 27 16
    6 28 7
    6 29 21
    6 30 6
    6 31 24
    6 32 6
    6 33 11
    6 34 21
    6 35 21
    6 36 6
    6 37 18
    6 38 18
    6 39 22
    6 40 15
    6 41 13
    6 42 24
    6 43 19
    6 44 5
    6 45 11
    6 46 11
    6 47 6
    6 48 6
    6 49 5
    6 50 14
    6 51 9
    6 52 14
    6 53 16
    6 54 14
    6 55 12
    6 56 14
    6 57 19
    6 58 17
    6 59 13
    6 60 18
    6 61 14
    6 62 25
    6 63 5
    6 64 22
    6 65 17
    6 66 21
    6 67 13
    6 68 8
    6 69 14
    6 70 22
    6 71 10
    6 72 12
    6 73 16
    6 74 8
    6 75 14
    6 76 6
    6 77 19
    6 78 17
    6 79 25
    6 80 22
    6 81 23
    6 82 9
    6 83 19
    6 84 21
    6 85 22
    6 86 5
    6 87 10
    6 88 15
    6 89 25
    6 90 8
    6 91 22
    6 92 11
    6 93 12
    6 94 12
    6 95 24
    6 96 7
    6 97 9
    6 98 25
    6 99 21
    6 100 24
    6 101 23
    6 102 9
    6 103 15
    6 104 15
    6 105 6
    6 106 20
    6 107 6
    6 108 25
    6 109 10
    6 110 8
    6 111 16
    6 112 13
    6 113 23
    6 114 15
    6 115 8
    6 116 13
    6 117 20
    6 118 7
    6 119 17
    6 120 23
    6 121 18
    6 122 11
    6 123 18
    6 124 9
    6 125 21
    6 126 16
    6 127 7
    6 128 24
    6 129 14
    6 130 19
    6 131 13
    6 132 23
    6 133 24
    6 134 25
    6 135 8
    6 136 11
    6 137 11
    6 138 15
    6 139 12
    6 140 16
    6 141 13
    6 142 16
    6 143 9
    6 144 11
    6 145 7
    6 146 14
    6 147 18
    6 148 25
    6 149 20
    6 150 14
    6 151 12
    6 152 6
    6 153 9
    6 154 9
    6 155 22
    6 156 21
    6 157 6
    6 158 11
    6 159 24
    6 160 11
    6 161 8
    6 162 23
    6 163 25
    6 164 25
    6 165 17
    6 166 13
    6 167 21
    6 168 10
    6 169 7
    6 170 7
    6 171 19
    6 172 24
    6 173 15
    6 174 14
    6 175 11
    6 176 25
    6 177 9
    6 178 24
    6 179 19
    6 180 21
    6 181 13
    6 182 24
    6 183 13
    6 184 14
    6 185 23
    6 186 22
    6 187 25
    6 188 5
    6 189 19
    6 190 15
    6 191 17
    6 192 10
    6 193 22
    6 194 12
    6 195 20
    6 196 20
    6 197 25
    6 198 5
    6 199 16
    6 200 18
    7 1 24
    7 2 20
    7 3 17
    7 4 23
    7 5 7
    7 6 24
    7 7 23
    7 8 25
    7 9 15
    7 10 16
    7 11 7
    7 12 15
    7 13 13
    7 14 19
    7 15 14
    7 16 11
    7 17 14
    7 18 22
    7 19 19
    7 20 11
    7 21 10
    7 22 7
    7 23 7
    7 24 20
    7 25 14
    7 26 15
    7 27 8
    7 28 5
    7 29 12
    7 30 17
    7 31 17
    7 32 23
    7 33 24
    7 34 14
    7 35 5
    7 36 17
    7 37 23
    7 38 7
    7 39 23
    7 40 20
    7 41 20
    7 42 17
    7 43 5
    7 44 10
    7 45 15
    7 46 7
    7 47 6
    7 48 25
    7 49 11
    7 50 16
    7 51 9
    7 52 18
    7 53 14
    7 54 15
    7 55 14
    7 56 18
    7 57 20
    7 58 15
    7 59 6
    7 60 10
    7 61 25
    7 62 7
    7 63 24
    7 64 8
    7 65 19
    7 66 5
    7 67 11
    7 68 19
    7 69 15
    7 70 13
    7 71 9
    7 72 18
    7 73 14
    7 74 7
    7 75 5
    7 76 20
    7 77 17
    7 78 22
    7 79 18
    7 80 20
    7 81 13
    7 82 6
    7 83 25
    7 84 11
    7 85 5
    7 86 9
    7 87 9
    7 88 24
    7 89 23
    7 90 11
    7 91 17
    7 92 11
    7 93 11
    7 94 21
    7 95 12
    7 96 21
    7 97 16
    7 98 21
    7 99 5
    7 100 10
    7 101 21
    7 102 15
    7 103 13
    7 104 6
    7 105 17
    7 106 23
    7 107 22
    7 108 5
    7 109 18
    7 110 18
    7 111 12
    7 112 23
    7 113 10
    7 114 9
    7 115 21
    7 116 9
    7 117 21
    7 118 24
    7 119 5
    7 120 14
    7 121 21
    7 122 14
    7 123 11
    7 124 15
    7 125 22
    7 126 5
    7 127 15
    7 128 5
    7 129 11
    7 130 25
    7 131 10
    7 132 22
    7 133 17
    7 134 8
    7 135 5
    7 136 13
    7 137 23
    7 138 11
    7 139 20
    7 140 18
    7 141 18
    7 142 16
    7 143 12
    7 144 17
    7 145 7
    7 146 15
    7 147 21
    7 148 17
    7 149 19
    7 150 18
    7 151 12
    7 152 5
    7 153 22
    7 154 11
    7 155 6
    7 156 18
    7 157 8
    7 158 14
    7 159 23
    7 160 6
    7 161 13
    7 162 15
    7 163 9
    7 164 16
    7 165 24
    7 166 15
    7 167 13
    7 168 25
    7 169 15
    7 170 18
    7 171 9
    7 172 19
    7 173 20
    7 174 21
    7 175 16
    7 176 6
    7 177 18
    7 178 8
    7 179 14
    7 180 11
    7 181 22
    7 182 15
    7 183 13
    7 184 15
    7 185 5
    7 186 23
    7 187 6
    7 188 5
    7 189 25
    7 190 24
    7 191 23
    7 192 6
    7 193 25
    7 194 23
    7 195 18
    7 196 23
    7 197 24
    7 198 22
    7 199 19
    7 200 6
    8 1 9
    8 2 20
    8 3 9
    8 4 18
    8 5 10
    8 6 22
    8 7 19
    8 8 14
    8 9 9
    8 10 8
    8 11 19
    8 12 17
    8 13 11
    8 14 24
    8 15 10
    8 16 17
    8 17 25
    8 18 25
    8 19 24
    8 20 12
    8 21 6
    8 22 16
    8 23 17
    8 24 9
    8 25 17
    8 26 15
    8 27 16
    8 28 22
    8 29 21
    8 30 17
    8 31 25
    8 32 24
    8 33 16
    8 34 10
    8 35 23
    8 36 15
    8 37 13
    8 38 13
    8 39 12
    8 40 24
    8 41 20
    8 42 9
    8 43 18
    8 44 6
    8 45 12
    8 46 16
    8 47 24
    8 48 6
    8 49 25
    8 50 6
    8 51 13
    8 52 23
    8 53 10
    8 54 17
    8 55 8
    8 56 17
    8 57 16
    8 58 12
    8 59 10
    8 60 21
    8 61 19
    8 62 16
    8 63 5
    8 64 21
    8 65 14
    8 66 16
    8 67 22
    8 68 18
    8 69 20
    8 70 12
    8 71 6
    8 72 15
    8 73 21
    8 74 18
    8 75 22
    8 76 6
    8 77 11
    8 78 8
    8 79 8
    8 80 18
    8 81 20
    8 82 12
    8 83 22
    8 84 9
    8 85 17
    8 86 16
    8 87 13
    8 88 9
    8 89 16
    8 90 9
    8 91 14
    8 92 20
    8 93 6
    8 94 18
    8 95 18
    8 96 22
    8 97 15
    8 98 18
    8 99 25
    8 100 6
    8 101 18
    8 102 22
    8 103 6
    8 104 11
    8 105 15
    8 106 18
    8 107 8
    8 108 7
    8 109 16
    8 110 21
    8 111 16
    8 112 25
    8 113 19
    8 114 21
    8 115 21
    8 116 17
    8 117 7
    8 118 8
    8 119 5
    8 120 10
    8 121 8
    8 122 17
    8 123 10
    8 124 5
    8 125 12
    8 126 25
    8 127 11
    8 128 9
    8 129 24
    8 130 11
    8 131 16
    8 132 6
    8 133 22
    8 134 7
    8 135 16
    8 136 12
    8 137 15
    8 138 5
    8 139 22
    8 140 13
    8 141 17
    8 142 21
    8 143 19
    8 144 21
    8 145 22
    8 146 24
    8 147 9
    8 148 16
    8 149 24
    8 150 13
    8 151 17
    8 152 18
    8 153 10
    8 154 19
    8 155 25
    8 156 15
    8 157 8
    8 158 5
    8 159 14
    8 160 7
    8 161 15
    8 162 7
    8 163 8
    8 164 16
    8 165 25
    8 166 23
    8 167 13
    8 168 18
    8 169 9
    8 170 11
    8 171 12
    8 172 15
    8 173 7
    8 174 16
    8 175 21
    8 176 18
    8 177 20
    8 178 9
    8 179 11
    8 180 9
    8 181 12
    8 182 14
    8 183 17
    8 184 13
    8 185 17
    8 186 12
    8 187 13
    8 188 16
    8 189 6
    8 190 11
    8 191 12
    8 192 18
    8 193 17
    8 194 9
    8 195 20
    8 196 22
    8 197 23
    8 198 22
    8 199 17
    8 200 8
    9 1 15
    9 2 21
    9 3 19
    9 4 15
    9 5 20
    9 6 23
    9 7 6
    9 8 7
    9 9 17
    9 10 19
    9 11 21
    9 12 7
    9 13 20
    9 14 17
    9 15 8
    9 16 14
    9 17 10
    9 18 9
    9 19 16
    9 20 24
    9 21 24
    9 22 18
    9 23 6
    9 24 22
    9 25 9
    9 26 17
    9 27 17
    9 28 19
    9 29 13
    9 30 25
    9 31 18
    9 32 22
    9 33 22
    9 34 15
    9 35 7
    9 36 23
    9 37 10
    9 38 17
    9 39 15
    9 40 22
    9 41 9
    9 42 8
    9 43 15
    9 44 10
    9 45 15
    9 46 16
    9 47 14
    9 48 20
    9 49 6
    9 50 19
    9 51 23
    9 52 23
    9 53 14
    9 54 7
    9 55 16
    9 56 19
    9 57 24
    9 58 22
    9 59 11
    9 60 12
    9 61 16
    9 62 15
    9 63 9
    9 64 16
    9 65 11
    9 66 6
    9 67 7
    9 68 19
    9 69 17
    9 70 24
    9 71 25
    9 72 9
    9 73 23
    9 74 7
    9 75 21
    9 76 9
    9 77 8
    9 78 7
    9 79 13
    9 80 8
    9 81 14
    9 82 22
    9 83 8
    9 84 9
    9 85 18
    9 86 25
    9 87 15
    9 88 11
    9 89 23
    9 90 13
    9 91 24
    9 92 17
    9 93 14
    9 94 23
    9 95 16
    9 96 9
    9 97 18
    9 98 5
    9 99 20
    9 100 12
    9 101 19
    9 102 9
    9 103 8
    9 104 23
    9 105 17
    9 106 22
    9 107 12
    9 108 22
    9 109 12
    9 110 11
    9 111 21
    9 112 17
    9 113 12
    9 114 13
    9 115 14
    9 116 5
    9 117 15
    9 118 18
    9 119 18
    9 120 18
    9 121 21
    9 122 11
    9 123 20
    9 124 16
    9 125 9
    9 126 20
    9 127 24
    9 128 18
    9 129 6
    9 130 14
    9 131 8
    9 132 22
    9 133 19
    9 134 6
    9 135 18
    9 136 8
    9 137 23
    9 138 10
    9 139 7
    9 140 18
    9 141 22
    9 142 12
    9 143 9
    9 144 22
    9 145 13
    9 146 24
    9 147 10
    9 148 5
    9 149 8
    9 150 23
    9 151 11
    9 152 17
    9 153 6
    9 154 14
    9 155 12
    9 156 25
    9 157 7
    9 158 25
    9 159 12
    9 160 19
    9 161 16
    9 162 8
    9 163 6
    9 164 15
    9 165 18
    9 166 9
    9 167 20
    9 168 16
    9 169 24
    9 170 5
    9 171 14
    9 172 14
    9 173 12
    9 174 22
    9 175 9
    9 176 19
    9 177 20
    9 178 18
    9 179 12
    9 180 13
    9 181 23
    9 182 15
    9 183 24
    9 184 7
    9 185 18
    9 186 10
    9 187 22
    9 188 23
    9 189 17
    9 190 18
    9 191 21
    9 192 7
    9 193 14
    9 194 23
    9 195 14
    9 196 10
    9 197 24
    9 198 19
    9 199 19
    9 200 15
    10 1 15
    10 2 16
    10 3 25
    10 4 19
    10 5 23
    10 6 12
    10 7 5
    10 8 24
    10 9 6
    10 10 14
    10 11 23
    10 12 20
    10 13 23
    10 14 20
    10 15 17
    10 16 6
    10 17 6
    10 18 6
    10 19 16
    10 20 24
    10 21 25
    10 22 6
    10 23 23
    10 24 18
    10 25 24
    10 26 22
    10 27 16
    10 28 14
    10 29 22
    10 30 21
    10 31 18
    10 32 11
    10 33 23
    10 34 24
    10 35 21
    10 36 8
    10 37 13
    10 38 23
    10 39 22
    10 40 11
    10 41 22
    10 42 6
    10 43 10
    10 44 5
    10 45 17
    10 46 23
    10 47 11
    10 48 12
    10 49 14
    10 50 22
    10 51 7
    10 52 9
    10 53 24
    10 54 22
    10 55 9
    10 56 6
    10 57 16
    10 58 5
    10 59 5
    10 60 23
    10 61 22
    10 62 24
    10 63 13
    10 64 11
    10 65 25
    10 66 5
    10 67 9
    10 68 8
    10 69 25
    10 70 16
    10 71 18
    10 72 15
    10 73 24
    10 74 23
    10 75 13
    10 76 24
    10 77 16
    10 78 15
    10 79 24
    10 80 20
    10 81 15
    10 82 9
    10 83 17
    10 84 9
    10 85 5
    10 86 16
    10 87 10
    10 88 5
    10 89 17
    10 90 9
    10 91 24
    10 92 21
    10 93 13
    10 94 21
    10 95 21
    10 96 22
    10 97 12
    10 98 12
    10 99 24
    10 100 15
    10 101 23
    10 102 20
    10 103 11
    10 104 8
    10 105 25
    10 106 24
    10 107 14
    10 108 13
    10 109 10
    10 110 12
    10 111 6
    10 112 6
    10 113 16
    10 114 17
    10 115 13
    10 116 25
    10 117 6
    10 118 11
    10 119 10
    10 120 8
    10 121 24
    10 122 23
    10 123 16
    10 124 25
    10 125 11
    10 126 9
    10 127 13
    10 128 8
    10 129 8
    10 130 8
    10 131 6
    10 132 12
    10 133 11
    10 134 24
    10 135 15
    10 136 5
    10 137 5
    10 138 5
    10 139 23
    10 140 24
    10 141 15
    10 142 15
    10 143 12
    10 144 6
    10 145 16
    10 146 8
    10 147 10
    10 148 25
    10 149 21
    10 150 10
    10 151 12
    10 152 8
    10 153 25
    10 154 8
    10 155 17
    10 156 19
    10 157 8
    10 158 14
    10 159 19
    10 160 16
    10 161 5
    10 162 15
    10 163 24
    10 164 15
    10 165 18
    10 166 25
    10 167 20
    10 168 17
    10 169 23
    10 170 21
    10 171 17
    10 172 15
    10 173 5
    10 174 8
    10 175 5
    10 176 14
    10 177 25
    10 178 20
    10 179 8
    10 180 7
    10 181 9
    10 182 21
    10 183 14
    10 184 16
    10 185 20
    10 186 5
    10 187 6
    10 188 15
    10 189 22
