data;
param m := 20;
param n := 100;
param c := 
    20 94 22
    20 95 42
    20 96 32
    20 97 25
    20 98 46
    20 99 18
    20 100 32;
param a := 
    1 1 10
    1 2 6
    1 3 8
    1 4 22
    1 5 20
    1 6 24
    1 7 18
    1 8 18
    1 9 25
    1 10 14
    1 11 20
    1 12 10
    1 13 18
    1 14 24
    1 15 17
    1 16 21
    1 17 5
    1 18 16
    1 19 14
    1 20 6
    1 21 9
    1 22 11
    1 23 7
    1 24 21
    1 25 20
    1 26 5
    1 27 14
    1 28 14
    1 29 7
    1 30 12
    1 31 24
    1 32 12
    1 33 10
    1 34 21
    1 35 19
    1 36 13
    1 37 21
    1 38 6
    1 39 13
    1 40 19
    1 41 6
    1 42 12
    1 43 19
    1 44 20
    1 45 7
    1 46 8
    1 47 13
    1 48 24
    1 49 16
    1 50 5
    1 51 23
    1 52 22
    1 53 6
    1 54 11
    1 55 23
    1 56 11
    1 57 13
    1 58 24
    1 59 6
    1 60 6
    1 61 12
    1 62 23
    1 63 10
    1 64 7
    1 65 18
    1 66 16
    1 67 13
    1 68 13
    1 69 22
    1 70 6
    1 71 7
    1 72 19
    1 73 25
    1 74 5
    1 75 21
    1 76 21
    1 77 16
    1 78 8
    1 79 8
    1 80 5
    1 81 18
    1 82 9
    1 83 14
    1 84 8
    1 85 11
    1 86 15
    1 87 15
    1 88 19
    1 89 11
    1 90 18
    1 91 8
    1 92 19
    1 93 14
    1 94 16
    1 95 18
    1 96 7
    1 97 19
    1 98 17
    1 99 16
    1 100 21
    2 1 23
    2 2 15
    2 3 11
    2 4 5
    2 5 11
    2 6 13
    2 7 24
    2 8 21
    2 9 18
    2 10 10
    2 11 14
    2 12 24
    2 13 24
    2 14 18
    2 15 18
    2 16 20
    2 17 5
    2 18 17
    2 19 13
    2 20 24
    2 21 23
    2 22 7
    2 23 15
    2 24 6
    2 25 17
    2 26 8
    2 27 5
    2 28 7
    2 29 10
    2 30 20
    2 31 20
    2 32 25
    2 33 6
    2 34 7
    2 35 13
    2 36 9
    2 37 8
    2 38 7
    2 39 15
    2 40 18
    2 41 10
    2 42 21
    2 43 20
    2 44 12
    2 45 15
    2 46 14
    2 47 9
    2 48 21
    2 49 13
    2 50 16
    2 51 5
    2 52 24
    2 53 5
    2 54 21
    2 55 5
    2 56 12
    2 57 9
    2 58 24
    2 59 12
    2 60 25
    2 61 22
    2 62 16
    2 63 5
    2 64 21
    2 65 20
    2 66 25
    2 67 17
    2 68 17
    2 69 11
    2 70 18
    2 71 7
    2 72 20
    2 73 9
    2 74 17
    2 75 11
    2 76 7
    2 77 8
    2 78 19
    2 79 10
    2 80 21
    2 81 20
    2 82 14
    2 83 12
    2 84 17
    2 85 10
    2 86 25
    2 87 6
    2 88 5
    2 89 18
    2 90 5
    2 91 11
    2 92 13
    2 93 15
    2 94 12
    2 95 17
    2 96 17
    2 97 9
    2 98 11
    2 99 24
    2 100 15
    3 1 5
    3 2 5
    3 3 22
    3 4 23
    3 5 18
    3 6 15
    3 7 13
    3 8 25
    3 9 10
    3 10 24
    3 11 12
    3 12 24
    3 13 15
    3 14 18
    3 15 15
    3 16 20
    3 17 21
    3 18 17
    3 19 13
    3 20 10
    3 21 17
    3 22 6
    3 23 16
    3 24 8
    3 25 23
    3 26 9
    3 27 9
    3 28 9
    3 29 24
    3 30 16
    3 31 12
    3 32 12
    3 33 11
    3 34 6
    3 35 5
    3 36 13
    3 37 16
    3 38 18
    3 39 25
    3 40 17
    3 41 21
    3 42 17
    3 43 10
    3 44 18
    3 45 7
    3 46 19
    3 47 9
    3 48 8
    3 49 11
    3 50 11
    3 51 25
    3 52 16
    3 53 16
    3 54 20
    3 55 14
    3 56 23
    3 57 9
    3 58 22
    3 59 21
    3 60 24
    3 61 13
    3 62 13
    3 63 18
    3 64 14
    3 65 18
    3 66 13
    3 67 13
    3 68 5
    3 69 7
    3 70 14
    3 71 22
    3 72 18
    3 73 9
    3 74 22
    3 75 9
    3 76 6
    3 77 9
    3 78 13
    3 79 10
    3 80 20
    3 81 6
    3 82 17
    3 83 9
    3 84 24
    3 85 12
    3 86 6
    3 87 11
    3 88 10
    3 89 12
    3 90 18
    3 91 20
    3 92 14
    3 93 12
    3 94 21
    3 95 12
    3 96 5
    3 97 8
    3 98 10
    3 99 5
    3 100 6
    4 1 19
    4 2 13
    4 3 20
    4 4 21
    4 5 21
    4 6 12
    4 7 18
    4 8 17
    4 9 14
    4 10 20
    4 11 7
    4 12 9
    4 13 6
    4 14 16
    4 15 22
    4 16 22
    4 17 22
    4 18 9
    4 19 8
    4 20 23
    4 21 20
    4 22 23
    4 23 19
    4 24 5
    4 25 13
    4 26 20
    4 27 25
    4 28 11
    4 29 17
    4 30 17
    4 31 10
    4 32 8
    4 33 17
    4 34 12
    4 35 8
    4 36 17
    4 37 7
    4 38 22
    4 39 13
    4 40 9
    4 41 18
    4 42 25
    4 43 7
    4 44 9
    4 45 21
    4 46 5
    4 47 23
    4 48 9
    4 49 23
    4 50 17
    4 51 6
    4 52 13
    4 53 14
    4 54 13
    4 55 19
    4 56 12
    4 57 15
    4 58 18
    4 59 21
    4 60 16
    4 61 8
    4 62 7
    4 63 22
    4 64 15
    4 65 11
    4 66 12
    4 67 15
    4 68 20
    4 69 17
    4 70 13
    4 71 21
    4 72 11
    4 73 17
    4 74 16
    4 75 16
    4 76 16
    4 77 11
    4 78 16
    4 79 22
    4 80 15
    4 81 15
    4 82 21
    4 83 20
    4 84 11
    4 85 5
    4 86 22
    4 87 6
    4 88 16
    4 89 13
    4 90 6
    4 91 23
    4 92 24
    4 93 23
    4 94 10
    4 95 22
    4 96 21
    4 97 13
    4 98 16
    4 99 5
    4 100 19
    5 1 7
    5 2 7
    5 3 10
    5 4 22
    5 5 12
    5 6 6
    5 7 13
    5 8 22
    5 9 12
    5 10 14
    5 11 12
    5 12 17
    5 13 22
    5 14 18
    5 15 23
    5 16 9
    5 17 20
    5 18 16
    5 19 18
    5 20 10
    5 21 10
    5 22 20
    5 23 11
    5 24 17
    5 25 7
    5 26 9
    5 27 20
    5 28 6
    5 29 17
    5 30 13
    5 31 19
    5 32 25
    5 33 10
    5 34 18
    5 35 20
    5 36 6
    5 37 23
    5 38 14
    5 39 18
    5 40 20
    5 41 8
    5 42 18
    5 43 17
    5 44 21
    5 45 6
    5 46 10
    5 47 24
    5 48 17
    5 49 12
    5 50 16
    5 51 13
    5 52 16
    5 53 7
    5 54 18
    5 55 22
    5 56 19
    5 57 6
    5 58 20
    5 59 10
    5 60 24
    5 61 16
    5 62 18
    5 63 15
    5 64 7
    5 65 6
    5 66 12
    5 67 13
    5 68 23
    5 69 13
    5 70 21
    5 71 24
    5 72 21
    5 73 19
    5 74 25
    5 75 5
    5 76 24
    5 77 15
    5 78 23
    5 79 9
    5 80 23
    5 81 11
    5 82 18
    5 83 20
    5 84 5
    5 85 8
    5 86 5
    5 87 7
    5 88 9
    5 89 12
    5 90 14
    5 91 16
    5 92 15
    5 93 7
    5 94 6
    5 95 8
    5 96 15
    5 97 10
    5 98 15
    5 99 24
    5 100 17
    6 1 8
    6 2 13
    6 3 24
    6 4 18
    6 5 12
    6 6 21
    6 7 12
    6 8 11
    6 9 16
    6 10 25
    6 11 24
    6 12 17
    6 13 17
    6 14 11
    6 15 14
    6 16 19
    6 17 20
    6 18 11
    6 19 19
    6 20 11
    6 21 9
    6 22 19
    6 23 6
    6 24 9
    6 25 11
    6 26 23
    6 27 10
    6 28 18
    6 29 7
    6 30 21
    6 31 8
    6 32 24
    6 33 14
    6 34 21
    6 35 5
    6 36 21
    6 37 9
    6 38 10
    6 39 21
    6 40 19
    6 41 19
    6 42 11
    6 43 7
    6 44 6
    6 45 22
    6 46 20
    6 47 17
    6 48 6
    6 49 8
    6 50 7
    6 51 24
    6 52 25
    6 53 17
    6 54 14
    6 55 16
    6 56 6
    6 57 7
    6 58 11
    6 59 10
    6 60 23
    6 61 16
    6 62 24
    6 63 12
    6 64 7
    6 65 20
    6 66 20
    6 67 15
    6 68 21
    6 69 25
    6 70 10
    6 71 20
    6 72 10
    6 73 15
    6 74 22
    6 75 16
    6 76 19
    6 77 8
    6 78 24
    6 79 17
    6 80 6
    6 81 25
    6 82 11
    6 83 5
    6 84 9
    6 85 23
    6 86 13
    6 87 10
    6 88 17
    6 89 19
    6 90 25
    6 91 13
    6 92 16
    6 93 6
    6 94 6
    6 95 8
    6 96 22
    6 97 15
    6 98 10
    6 99 14
    6 100 6
    7 1 24
    7 2 13
    7 3 6
    7 4 20
    7 5 19
    7 6 18
    7 7 5
    7 8 22
    7 9 13
    7 10 13
    7 11 10
    7 12 8
    7 13 20
    7 14 24
    7 15 24
    7 16 25
    7 17 9
    7 18 7
    7 19 16
    7 20 18
    7 21 9
    7 22 16
    7 23 23
    7 24 5
    7 25 19
    7 26 12
    7 27 15
    7 28 12
    7 29 13
    7 30 14
    7 31 24
    7 32 6
    7 33 22
    7 34 25
    7 35 23
    7 36 11
    7 37 24
    7 38 7
    7 39 6
    7 40 21
    7 41 24
    7 42 19
    7 43 18
    7 44 10
    7 45 6
    7 46 12
    7 47 18
    7 48 8
    7 49 7
    7 50 18
    7 51 12
    7 52 19
    7 53 25
    7 54 7
    7 55 18
    7 56 17
    7 57 7
    7 58 13
    7 59 19
    7 60 9
    7 61 8
    7 62 21
    7 63 17
    7 64 10
    7 65 8
    7 66 5
    7 67 20
    7 68 17
    7 69 8
    7 70 23
    7 71 5
    7 72 22
    7 73 18
    7 74 20
    7 75 11
    7 76 20
    7 77 21
    7 78 7
    7 79 22
    7 80 20
    7 81 25
    7 82 25
    7 83 21
    7 84 15
    7 85 15
    7 86 22
    7 87 14
    7 88 15
    7 89 18
    7 90 20
    7 91 12
    7 92 16
    7 93 17
    7 94 23
    7 95 9
    7 96 25
    7 97 25
    7 98 11
    7 99 15
    7 100 18
    8 1 12
    8 2 19
    8 3 8
    8 4 10
    8 5 9
    8 6 13
    8 7 5
    8 8 13
    8 9 19
    8 10 22
    8 11 6
    8 12 16
    8 13 15
    8 14 18
    8 15 13
    8 16 15
    8 17 8
    8 18 6
    8 19 5
    8 20 5
    8 21 5
    8 22 14
    8 23 14
    8 24 24
    8 25 17
    8 26 17
    8 27 10
    8 28 18
    8 29 24
    8 30 11
    8 31 10
    8 32 6
    8 33 16
    8 34 17
    8 35 17
    8 36 10
    8 37 19
    8 38 9
    8 39 24
    8 40 17
    8 41 21
    8 42 17
    8 43 21
    8 44 12
    8 45 8
    8 46 5
    8 47 7
    8 48 14
    8 49 18
    8 50 16
    8 51 21
    8 52 12
    8 53 22
    8 54 15
    8 55 12
    8 56 13
    8 57 6
    8 58 25
    8 59 5
    8 60 15
    8 61 8
    8 62 8
    8 63 19
    8 64 23
    8 65 22
    8 66 23
    8 67 8
    8 68 25
    8 69 23
    8 70 13
    8 71 16
    8 72 6
    8 73 6
    8 74 15
    8 75 9
    8 76 7
    8 77 5
    8 78 8
    8 79 5
    8 80 17
    8 81 18
    8 82 6
    8 83 8
    8 84 18
    8 85 6
    8 86 13
    8 87 19
    8 88 16
    8 89 10
    8 90 11
    8 91 20
    8 92 22
    8 93 17
    8 94 21
    8 95 16
    8 96 17
    8 97 14
    8 98 25
    8 99 19
    8 100 19
    9 1 6
    9 2 25
    9 3 19
    9 4 7
    9 5 19
    9 6 25
    9 7 15
    9 8 15
    9 9 19
    9 10 21
    9 11 20
    9 12 19
    9 13 22
    9 14 19
    9 15 12
    9 16 6
    9 17 12
    9 18 16
    9 19 14
    9 20 9
    9 21 9
    9 22 7
    9 23 13
    9 24 25
    9 25 16
    9 26 22
    9 27 8
    9 28 9
    9 29 21
    9 30 16
    9 31 21
    9 32 13
    9 33 11
    9 34 15
    9 35 16
    9 36 13
    9 37 23
    9 38 17
    9 39 17
    9 40 10
    9 41 11
    9 42 13
    9 43 7
    9 44 25
    9 45 9
    9 46 21
    9 47 11
    9 48 19
    9 49 24
    9 50 24
    9 51 6
    9 52 25
    9 53 11
    9 54 7
    9 55 23
    9 56 7
    9 57 7
    9 58 18
    9 59 5
    9 60 8
    9 61 10
    9 62 16
    9 63 23
    9 64 10
    9 65 5
    9 66 15
    9 67 18
    9 68 8
    9 69 25
    9 70 9
    9 71 9
    9 72 7
    9 73 20
    9 74 9
    9 75 15
    9 76 7
    9 77 19
    9 78 21
    9 79 24
    9 80 18
    9 81 17
    9 82 12
    9 83 9
    9 84 19
    9 85 22
    9 86 9
    9 87 23
    9 88 13
    9 89 22
    9 90 10
    9 91 6
    9 92 12
    9 93 12
    9 94 5
    9 95 11
    9 96 12
    9 97 12
    9 98 5
    9 99 22
    9 100 25
    10 1 13
    10 2 24
    10 3 5
    10 4 20
    10 5 12
    10 6 8
    10 7 12
    10 8 10
    10 9 12
    10 10 14
    10 11 25
    10 12 24
    10 13 22
    10 14 10
    10 15 23
    10 16 21
    10 17 11
    10 18 17
    10 19 25
    10 20 7
    10 21 23
    10 22 15
    10 23 16
    10 24 8
    10 25 19
    10 26 13
    10 27 8
    10 28 19
    10 29 5
    10 30 24
    10 31 13
    10 32 6
    10 33 17
    10 34 24
    10 35 16
    10 36 22
    10 37 7
    10 38 23
    10 39 18
    10 40 5
    10 41 12
    10 42 19
    10 43 25
    10 44 18
    10 45 18
    10 46 23
    10 47 16
    10 48 6
    10 49 10
    10 50 19
    10 51 16
    10 52 11
    10 53 7
    10 54 22
    10 55 6
    10 56 13
    10 57 25
    10 58 8
    10 59 14
    10 60 10
    10 61 13
    10 62 20
    10 63 23
    10 64 25
    10 65 10
    10 66 20
    10 67 6
    10 68 25
    10 69 19
    10 70 19
    10 71 19
    10 72 14
    10 73 25
    10 74 20
    10 75 11
    10 76 18
    10 77 17
    10 78 6
    10 79 22
    10 80 23
    10 81 12
    10 82 25
    10 83 22
    10 84 6
    10 85 23
    10 86 14
    10 87 16
    10 88 15
    10 89 5
    10 90 8
    10 91 5
    10 92 6
    10 93 11
    10 94 21
    10 95 7
    10 96 20
    10 97 5
    10 98 6
    10 99 20
    10 100 20
    11 1 9
    11 2 19
    11 3 5
    11 4 7
    11 5 15
    11 6 25
    11 7 11
    11 8 25
    11 9 24
    11 10 15
    11 11 24
    11 12 5
    11 13 11
    11 14 13
    11 15 25
    11 16 16
    11 17 8
    11 18 12
    11 19 11
    11 20 7
    11 21 19
    11 22 11
    11 23 16
    11 24 25
    11 25 11
    11 26 5
    11 27 13
    11 28 23
    11 29 20
    11 30 23
    11 31 17
    11 32 19
    11 33 14
    11 34 19
    11 35 18
    11 36 6
    11 37 13
    11 38 24
    11 39 5
    11 40 16
    11 41 13
    11 42 15
    11 43 8
    11 44 21
    11 45 5
    11 46 23
    11 47 22
    11 48 20
    11 49 16
    11 50 7
    11 51 24
    11 52 16
    11 53 5
    11 54 23
    11 55 14
    11 56 5
    11 57 14
    11 58 7
    11 59 12
    11 60 14
    11 61 9
    11 62 9
    11 63 14
    11 64 13
    11 65 21
    11 66 8
    11 67 23
    11 68 21
    11 69 9
    11 70 15
    11 71 12
    11 72 10
    11 73 14
    11 74 8
    11 75 12
    11 76 23
    11 77 12
    11 78 21
    11 79 9
    11 80 17
    11 81 7
    11 82 9
    11 83 14
    11 84 17
    11 85 6
    11 86 11
    11 87 10
    11 88 24
    11 89 14
    11 90 17
    11 91 23
    11 92 24
    11 93 15
    11 94 16
    11 95 6
    11 96 11
    11 97 8
    11 98 13
    11 99 11
    11 100 9
    12 1 16
    12 2 20
    12 3 8
    12 4 25
    12 5 5
    12 6 10
    12 7 16
    12 8 14
    12 9 12
    12 10 15
    12 11 20
    12 12 9
    12 13 20
    12 14 19
    12 15 8
    12 16 12
    12 17 25
    12 18 9
    12 19 5
    12 20 19
    12 21 16
    12 22 16
    12 23 9
    12 24 8
    12 25 18
    12 26 13
    12 27 24
    12 28 23
    12 29 7
    12 30 12
    12 31 5
    12 32 21
    12 33 8
    12 34 22
    12 35 5
    12 36 15
    12 37 19
    12 38 11
    12 39 10
    12 40 10
    12 41 9
    12 42 20
    12 43 22
    12 44 14
    12 45 18
    12 46 11
    12 47 19
    12 48 15
    12 49 6
    12 50 14
    12 51 23
    12 52 25
    12 53 18
    12 54 22
    12 55 5
    12 56 18
    12 57 21
    12 58 16
    12 59 14
    12 60 16
    12 61 22
    12 62 18
    12 63 9
    12 64 13
    12 65 23
    12 66 11
    12 67 12
    12 68 18
    12 69 18
    12 70 16
    12 71 10
    12 72 13
    12 73 5
    12 74 13
    12 75 23
    12 76 10
    12 77 23
    12 78 19
    12 79 7
    12 80 9
    12 81 18
    12 82 8
    12 83 19
    12 84 19
    12 85 9
    12 86 6
    12 87 11
    12 88 8
    12 89 8
    12 90 6
    12 91 22
    12 92 21
    12 93 6
    12 94 20
    12 95 19
    12 96 13
    12 97 16
    12 98 23
    12 99 17
    12 100 8
    13 1 19
    13 2 24
    13 3 18
    13 4 15
    13 5 9
    13 6 18
    13 7 24
    13 8 15
    13 9 25
    13 10 5
    13 11 19
    13 12 6
    13 13 10
    13 14 18
    13 15 8
    13 16 16
    13 17 12
    13 18 15
    13 19 11
    13 20 7
    13 21 10
    13 22 9
    13 23 8
    13 24 22
    13 25 6
    13 26 18
    13 27 13
    13 28 18
    13 29 9
    13 30 14
    13 31 22
    13 32 21
    13 33 6
    13 34 6
    13 35 25
    13 36 18
    13 37 6
    13 38 22
    13 39 6
    13 40 6
    13 41 25
    13 42 11
    13 43 8
    13 44 7
    13 45 12
    13 46 13
    13 47 24
    13 48 9
    13 49 17
    13 50 10
    13 51 19
    13 52 12
    13 53 13
    13 54 12
    13 55 11
    13 56 8
    13 57 22
    13 58 10
    13 59 20
    13 60 14
    13 61 25
    13 62 8
    13 63 5
    13 64 10
    13 65 22
    13 66 12
    13 67 5
    13 68 11
    13 69 8
    13 70 14
    13 71 6
    13 72 20
    13 73 19
    13 74 9
    13 75 17
    13 76 23
    13 77 17
    13 78 8
    13 79 12
    13 80 14
    13 81 11
    13 82 25
    13 83 15
    13 84 6
    13 85 8
    13 86 10
    13 87 7
    13 88 25
    13 89 23
    13 90 7
    13 91 12
    13 92 16
    13 93 5
    13 94 12
    13 95 7
    13 96 10
    13 97 16
    13 98 24
    13 99 25
    13 100 16
    14 1 6
    14 2 12
    14 3 18
    14 4 11
    14 5 13
    14 6 7
    14 7 10
    14 8 14
    14 9 21
    14 10 25
    14 11 21
    14 12 23
    14 13 11
    14 14 8
    14 15 5
    14 16 5
    14 17 8
    14 18 20
    14 19 8
    14 20 17
    14 21 11
    14 22 15
    14 23 13
    14 24 9
    14 25 17
    14 26 17
    14 27 20
    14 28 12
    14 29 10
    14 30 17
    14 31 11
    14 32 23
    14 33 14
    14 34 16
    14 35 10
    14 36 17
    14 37 6
    14 38 9
    14 39 5
    14 40 9
    14 41 19
    14 42 24
    14 43 10
    14 44 8
    14 45 5
    14 46 5
    14 47 25
    14 48 14
    14 49 8
    14 50 25
    14 51 22
    14 52 10
    14 53 23
    14 54 11
    14 55 8
    14 56 8
    14 57 7
    14 58 19
    14 59 13
    14 60 9
    14 61 20
    14 62 23
    14 63 24
    14 64 8
    14 65 7
    14 66 9
    14 67 13
    14 68 10
    14 69 7
    14 70 11
    14 71 23
    14 72 7
    14 73 10
    14 74 14
    14 75 21
    14 76 22
    14 77 14
    14 78 13
    14 79 12
    14 80 6
    14 81 5
    14 82 10
    14 83 15
    14 84 8
    14 85 21
    14 86 12
    14 87 15
    14 88 15
    14 89 5
    14 90 18
    14 91 15
    14 92 14
    14 93 11
    14 94 6
    14 95 5
    14 96 24
    14 97 24
    14 98 22
    14 99 8
    14 100 5
    15 1 20
    15 2 25
    15 3 9
    15 4 18
    15 5 15
    15 6 9
    15 7 7
    15 8 15
    15 9 9
    15 10 24
    15 11 17
    15 12 5
    15 13 16
    15 14 8
    15 15 9
    15 16 15
    15 17 5
    15 18 5
    15 19 12
    15 20 24
    15 21 24
    15 22 19
    15 23 10
    15 24 15
    15 25 24
    15 26 7
    15 27 7
    15 28 5
    15 29 21
    15 30 5
    15 31 19
    15 32 16
    15 33 16
    15 34 15
    15 35 22
    15 36 18
    15 37 15
    15 38 5
    15 39 23
    15 40 19
    15 41 17
    15 42 25
    15 43 12
    15 44 23
    15 45 23
    15 46 14
    15 47 5
    15 48 14
    15 49 6
    15 50 14
    15 51 10
    15 52 17
    15 53 14
    15 54 11
    15 55 20
    15 56 25
    15 57 7
    15 58 20
    15 59 7
    15 60 21
    15 61 22
    15 62 19
    15 63 21
    15 64 15
    15 65 23
    15 66 22
    15 67 21
    15 68 13
    15 69 16
    15 70 24
    15 71 18
    15 72 24
    15 73 13
    15 74 16
    15 75 19
    15 76 21
    15 77 25
    15 78 7
    15 79 20
    15 80 6
    15 81 25
    15 82 14
    15 83 25
    15 84 5
    15 85 13
    15 86 7
    15 87 23
    15 88 12
    15 89 23
    15 90 11
    15 91 9
    15 92 5
    15 93 8
    15 94 24
    15 95 10
    15 96 13
    15 97 16
    15 98 20
    15 99 16
    15 100 21
    16 1 23
    16 2 8
    16 3 18
    16 4 17
    16 5 24
    16 6 14
    16 7 5
    16 8 11
    16 9 8
    16 10 12
    16 11 25
    16 12 15
    16 13 13
    16 14 18
    16 15 16
    16 16 11
    16 17 16
    16 18 5
    16 19 13
    16 20 6
    16 21 5
    16 22 25
    16 23 5
    16 24 6
    16 25 6
    16 26 6
    16 27 19
    16 28 24
    16 29 8
    16 30 18
    16 31 23
    16 32 7
    16 33 23
    16 34 11
    16 35 7
    16 36 10
    16 37 11
    16 38 8
    16 39 7
    16 40 13
    16 41 19
    16 42 16
    16 43 10
    16 44 21
    16 45 19
    16 46 12
    16 47 15
    16 48 24
    16 49 22
    16 50 8
    16 51 23
    16 52 16
    16 53 22
    16 54 18
    16 55 15
    16 56 19
    16 57 23
    16 58 18
    16 59 16
    16 60 16
    16 61 18
    16 62 19
    16 63 25
    16 64 7
    16 65 6
    16 66 6
    16 67 5
    16 68 9
    16 69 6
    16 70 24
    16 71 5
    16 72 18
    16 73 24
    16 74 14
    16 75 25
    16 76 24
    16 77 18
    16 78 16
    16 79 18
    16 80 23
    16 81 12
    16 82 21
    16 83 21
    16 84 8
    16 85 8
    16 86 21
    16 87 21
    16 88 7
    16 89 25
    16 90 12
    16 91 5
    16 92 21
    16 93 21
    16 94 21
    16 95 9
    16 96 25
    16 97 5
    16 98 11
    16 99 11
    16 100 24
    17 1 12
    17 2 18
    17 3 9
    17 4 25
    17 5 12
    17 6 22
    17 7 11
    17 8 25
    17 9 21
    17 10 25
    17 11 6
    17 12 18
    17 13 9
    17 14 15
    17 15 12
    17 16 12
    17 17 15
    17 18 20
    17 19 17
    17 20 5
    17 21 24
    17 22 9
    17 23 10
    17 24 7
    17 25 20
    17 26 15
    17 27 15
    17 28 14
    17 29 13
    17 30 10
    17 31 16
    17 32 19
    17 33 6
    17 34 24
    17 35 14
    17 36 21
    17 37 16
    17 38 21
    17 39 10
    17 40 21
    17 41 7
    17 42 7
    17 43 10
    17 44 8
    17 45 18
    17 46 6
    17 47 21
    17 48 11
    17 49 24
    17 50 16
    17 51 23
    17 52 17
    17 53 12
    17 54 13
    17 55 9
    17 56 5
    17 57 13
    17 58 8
    17 59 24
    17 60 18
    17 61 25
    17 62 9
    17 63 13
    17 64 21
    17 65 14
    17 66 9
    17 67 23
    17 68 6
    17 69 8
    17 70 18
    17 71 21
    17 72 13
    17 73 11
    17 74 7
    17 75 7
    17 76 21
    17 77 24
    17 78 13
    17 79 25
    17 80 14
    17 81 6
    17 82 23
    17 83 23
    17 84 14
    17 85 24
    17 86 12
    17 87 20
    17 88 23
    17 89 9
    17 90 21
    17 91 6
    17 92 10
    17 93 17
    17 94 22
    17 95 10
    17 96 17
    17 97 16
    17 98 16
    17 99 24
    17 100 7
    18 1 5
    18 2 24
    18 3 16
    18 4 19
    18 5 16
    18 6 23
    18 7 21
    18 8 14
    18 9 14
    18 10 21
    18 11 21
    18 12 5
    18 13 11
    18 14 9
    18 15 9
    18 16 20
    18 17 16
    18 18 19
    18 19 14
    18 20 7
    18 21 9
    18 22 7
    18 23 19
    18 24 11
    18 25 10
    18 26 23
    18 27 10
    18 28 10
    18 29 24
    18 30 20
    18 31 13
    18 32 22
    18 33 23
    18 34 11
    18 35 8
    18 36 15
    18 37 20
    18 38 25
    18 39 20
    18 40 13
    18 41 21
    18 42 17
    18 43 23
    18 44 9
    18 45 13
    18 46 19
    18 47 24
    18 48 25
    18 49 5
    18 50 10
    18 51 23
    18 52 5
    18 53 5
    18 54 17
    18 55 5
    18 56 14
    18 57 25
    18 58 13
    18 59 17
    18 60 7
    18 61 19
    18 62 11
    18 63 15
    18 64 15
    18 65 21
    18 66 22
    18 67 25
    18 68 19
    18 69 11
    18 70 20
    18 71 24
    18 72 15
    18 73 15
    18 74 14
    18 75 19
    18 76 11
    18 77 22
    18 78 10
    18 79 11
    18 80 10
    18 81 12
    18 82 7
    18 83 11
    18 84 25
    18 85 23
    18 86 15
    18 87 18
    18 88 18
    18 89 24
    18 90 18
    18 91 7
    18 92 10
    18 93 17
    18 94 15
    18 95 19
    18 96 22
    18 97 19
    18 98 18
    18 99 12
    18 100 5
    19 1 10
    19 2 10
    19 3 15
    19 4 25
    19 5 10
    19 6 10
    19 7 18
    19 8 12
    19 9 18
    19 10 13
    19 11 6
    19 12 7
    19 13 20
    19 14 16
    19 15 24
    19 16 10
    19 17 17
    19 18 19
    19 19 12
    19 20 14
    19 21 11
    19 22 6
    19 23 17
    19 24 23
    19 25 5
    19 26 11
    19 27 21
    19 28 9
    19 29 22
    19 30 7
    19 31 11
    19 32 11
    19 33 8
    19 34 11
    19 35 5
    19 36 18
    19 37 24
    19 38 5
    19 39 23
    19 40 18
    19 41 15
    19 42 16
    19 43 8
    19 44 14
    19 45 9
    19 46 5
    19 47 20
    19 48 6
    19 49 17
    19 50 20
    19 51 14
    19 52 21
    19 53 14
    19 54 12
    19 55 18
    19 56 7
    19 57 24
    19 58 12
    19 59 5
    19 60 10
    19 61 11
    19 62 23
    19 63 21
    19 64 11
    19 65 11
    19 66 11
    19 67 12
    19 68 17
    19 69 10
    19 70 7
    19 71 14
    19 72 8
    19 73 17
    19 74 19
    19 75 25
    19 76 22
    19 77 7
    19 78 11
    19 79 19
    19 80 20
    19 81 23
    19 82 6
    19 83 14
    19 84 7
    19 85 22
    19 86 13
    19 87 20
    19 88 5
    19 89 20
    19 90 6
    19 91 23
    19 92 8
    19 93 16
    19 94 21
    19 95 18
    19 96 19
    19 97 14
    19 98 15
    19 99 21
    19 100 18
    20 1 11
    20 2 25
    20 3 9
    20 4 6
    20 5 21
    20 6 16
    20 7 9
    20 8 5
    20 9 23
    20 10 12
    20 11 13
    20 12 12
    20 13 5
    20 14 19
    20 15 10
    20 16 13
    20 17 24
    20 18 11
    20 19 8
    20 20 20
    20 21 19
    20 22 16
    20 23 10
    20 24 18
    20 25 25
    20 26 22
    20 27 15
    20 28 9
    20 29 25
    20 30 22
    20 31 23
    20 32 22
    20 33 8
    20 34 12
    20 35 24
    20 36 13
    20 37 14
    20 38 19
    20 39 23
    20 40 16
    20 41 22
    20 42 11
    20 43 15
    20 44 8
    20 45 10
    20 46 13
    20 47 9
    20 48 25
    20 49 12
    20 50 14
    20 51 6
    20 52 9
    20 53 14
    20 54 19
    20 55 13
    20 56 20
    20 57 5
    20 58 11
    20 59 20
    20 60 13
    20 61 24
    20 62 23
    20 63 17
    20 64 21
    20 65 23
    20 66 10
    20 67 6
    20 68 7
    20 69 18
    20 70 9
    20 71 13
    20 72 9
    20 73 19
    20 74 16
    20 75 12
    20 76 10
    20 77 12
    20 78 19
    20 79 21
    20 80 20
    20 81 21
    20 82 13
    20 83 14
    20 84 15
    20 85 11
    20 86 24
    20 87 22
    20 88 7
    20 89 11
